ambiguity_radius_Ld,inverse_information_noise,empirical_worst_case_mae,mc_standard_error,max_rate_reference,risk_to_max_rate_ratio,dominant_regime,replications,seed
0.014251026703029978,0.0345510729459222,0.02990089483424913,0.00011235792964595366,0.0345510729459222,0.8654114701748533,sampling noise,40000,2026091603
0.017012542798525893,0.0345510729459222,0.03089256688485209,0.00011530163040398298,0.0345510729459222,0.8941130984037388,sampling noise,40000,2026091603
0.020309176209047358,0.0345510729459222,0.032278049821611705,0.00011918460376282975,0.0345510729459222,0.9342126617061032,sampling noise,40000,2026091603
0.024244620170823284,0.0345510729459222,0.03419876571692053,0.00012419101240073563,0.0345510729459222,0.9898032912160765,sampling noise,40000,2026091603
0.028942661247167517,0.0345510729459222,0.036841346481158575,0.00013041994134261085,0.0345510729459222,1.0662866110936993,sampling noise,40000,2026091603
0.0345510729459222,0.0345510729459222,0.04046023418309615,0.0001376834535148481,0.0345510729459222,1.171026851942419,mechanism ambiguity,40000,2026091603
0.04124626382901352,0.0345510729459222,0.04531978167800747,0.00014583683170209995,0.04124626382901352,1.0987608930079273,mechanism ambiguity,40000,2026091603
0.04923882631706739,0.0345510729459222,0.05178746784254251,0.00015395457285057306,0.04923882631706739,1.0517608098345694,mechanism ambiguity,40000,2026091603
0.05878016072274912,0.0345510729459222,0.0602017623020011,0.00016117048446044672,0.05878016072274912,1.0241850577094762,mechanism ambiguity,40000,2026091603
0.07017038286703829,0.0345510729459222,0.07086904737171724,0.00016679114620065644,0.07017038286703829,1.009956686512639,mechanism ambiguity,40000,2026091603
0.0837677640068292,0.0345510729459222,0.08409316615896818,0.00017032487224994915,0.0837677640068292,1.0038845748838712,mechanism ambiguity,40000,2026091603
0.1,0.0345510729459222,0.1001806337712858,0.00017199870859273042,0.1,1.0018063377128579,mechanism ambiguity,40000,2026091603
0.1193776641714437,0.0345510729459222,0.11952063371607714,0.00017253016982734818,0.1193776641714437,1.0011976239075018,mechanism ambiguity,40000,2026091603
0.14251026703029984,0.0345510729459222,0.14264753240498185,0.00017262893106253694,0.14251026703029984,1.0009631963895824,mechanism ambiguity,40000,2026091603
0.17012542798525893,0.0345510729459222,0.17026269335994093,0.00017262893106253694,0.17012542798525893,1.0008068480785477,mechanism ambiguity,40000,2026091603
0.20309176209047358,0.0345510729459222,0.2032290274651556,0.00017262893106253694,0.20309176209047358,1.0006758785943315,mechanism ambiguity,40000,2026091603
0.24244620170823283,0.0345510729459222,0.24258346708291484,0.00017262893106253694,0.24244620170823283,1.0005661683858722,mechanism ambiguity,40000,2026091603
0.28942661247167517,0.0345510729459222,0.2895638778463572,0.00017262893106253694,0.28942661247167517,1.0004742665973587,mechanism ambiguity,40000,2026091603
0.345510729459222,0.0345510729459222,0.345647994833904,0.00017262893106253694,0.345510729459222,1.0003972825240386,mechanism ambiguity,40000,2026091603
0.41246263829013524,0.0345510729459222,0.41259990366481725,0.00017262893106253694,0.41246263829013524,1.0003327946871772,mechanism ambiguity,40000,2026091603
0.49238826317067413,0.0345510729459222,0.49252552854535614,0.00017262893106253694,0.49238826317067413,1.0002787746681818,mechanism ambiguity,40000,2026091603
0.5878016072274915,0.0345510729459222,0.5879388726021735,0.00017262893106253694,0.5878016072274915,1.0002335233061532,mechanism ambiguity,40000,2026091603
0.701703828670383,0.0345510729459222,0.701841094045065,0.00017262893106253694,0.701703828670383,1.0001956172519995,mechanism ambiguity,40000,2026091603
0.837677640068292,0.0345510729459222,0.8378149054429741,0.00017262893106253694,0.837677640068292,1.0001638641980117,mechanism ambiguity,40000,2026091603
1.0,0.0345510729459222,1.000137265374682,0.00017262893106253694,1.0,1.000137265374682,mechanism ambiguity,40000,2026091603
0.01,0.04124626382901352,0.03383193704284989,0.00012820327133681073,0.04124626382901352,0.8202424632471018,sampling noise,40000,2026091603
0.011937766417144363,0.04124626382901352,0.034253389270723765,0.00012960460333091018,0.04124626382901352,0.8304604124320512,sampling noise,40000,2026091603
0.014251026703029978,0.04124626382901352,0.03484998067343332,0.00013153020287750232,0.04124626382901352,0.844924544387923,sampling noise,40000,2026091603
0.017012542798525893,0.04124626382901352,0.03569498981948647,0.00013413027192273348,0.04124626382901352,0.8654114701748533,sampling noise,40000,2026091603
0.020309176209047358,0.04124626382901352,0.03687882474973734,0.00013764439312786595,0.04124626382901352,0.8941130984037388,sampling noise,40000,2026091603
0.024244620170823284,0.04124626382901352,0.03853278191713489,0.00014227979602405666,0.04124626382901352,0.9342126617061032,sampling noise,40000,2026091603
0.028942661247167517,0.04124626382901352,0.0408256876883242,0.00014825632971486613,0.04124626382901352,0.9898032912160767,sampling noise,40000,2026091603
0.0345510729459222,0.04124626382901352,0.043980338878515456,0.00015569227958857573,0.04124626382901352,1.0662866110936993,sampling noise,40000,2026091603
0.04124626382901352,0.04124626382901352,0.048300482486076164,0.00016436329075660106,0.04124626382901352,1.1710268519424187,mechanism ambiguity,40000,2026091603
0.04923882631706739,0.04124626382901352,0.0541016967748032,0.00017409660318760636,0.04923882631706739,1.0987608930079273,mechanism ambiguity,40000,2026091603
0.05878016072274912,0.04124626382901352,0.061822669443964764,0.00018378737295413766,0.05878016072274912,1.0517608098345694,mechanism ambiguity,40000,2026091603
0.07017038286703829,0.04124626382901352,0.07186745762617365,0.0001924015596826809,0.07017038286703829,1.0241850577094762,mechanism ambiguity,40000,2026091603
0.0837677640068292,0.04124626382901352,0.08460181337290991,0.00019911137437912126,0.0837677640068292,1.0099566865126388,mechanism ambiguity,40000,2026091603
0.1,0.04124626382901352,0.10038845748838712,0.0002033298539949847,0.1,1.0038845748838712,mechanism ambiguity,40000,2026091603
0.1193776641714437,0.04124626382901352,0.11959330054830948,0.00020532804072304973,0.1193776641714437,1.001806337712858,mechanism ambiguity,40000,2026091603
0.14251026703029984,0.04124626382901352,0.14268094073315976,0.0002059624867309131,0.14251026703029984,1.0011976239075016,mechanism ambiguity,40000,2026091603
0.17012542798525893,0.04124626382901352,0.1702892921832705,0.0002060803855865883,0.17012542798525893,1.0009631963895824,mechanism ambiguity,40000,2026091603
0.20309176209047358,0.04124626382901352,0.20325562628848515,0.0002060803855865883,0.20309176209047358,1.0008068480785477,mechanism ambiguity,40000,2026091603
0.24244620170823283,0.04124626382901352,0.24261006590624437,0.0002060803855865883,0.24244620170823283,1.0006758785943313,mechanism ambiguity,40000,2026091603
0.28942661247167517,0.04124626382901352,0.28959047666968674,0.0002060803855865883,0.28942661247167517,1.0005661683858722,mechanism ambiguity,40000,2026091603
0.345510729459222,0.04124626382901352,0.3456745936572335,0.00020608038558658833,0.345510729459222,1.0004742665973585,mechanism ambiguity,40000,2026091603
0.41246263829013524,0.04124626382901352,0.4126265024881468,0.00020608038558658833,0.41246263829013524,1.0003972825240386,mechanism ambiguity,40000,2026091603
0.49238826317067413,0.04124626382901352,0.4925521273686856,0.00020608038558658833,0.49238826317067413,1.000332794687177,mechanism ambiguity,40000,2026091603
0.5878016072274915,0.04124626382901352,0.587965471425503,0.0002060803855865883,0.5878016072274915,1.0002787746681816,mechanism ambiguity,40000,2026091603
0.701703828670383,0.04124626382901352,0.7018676928683946,0.0002060803855865883,0.701703828670383,1.0002335233061534,mechanism ambiguity,40000,2026091603
0.837677640068292,0.04124626382901352,0.8378415042663037,0.0002060803855865883,0.837677640068292,1.0001956172519995,mechanism ambiguity,40000,2026091603
1.0,0.04124626382901352,1.0001638641980117,0.00020608038558658833,1.0,1.0001638641980117,mechanism ambiguity,40000,2026091603
0.01,0.04923882631706739,0.04003070360765635,0.00015185276358879748,0.04923882631706739,0.8129906133400405,sampling noise,40000,2026091603
0.011937766417144363,0.04923882631706739,0.04038777618570759,0.00015304607071326258,0.04923882631706739,0.8202424632471019,sampling noise,40000,2026091603
0.014251026703029978,0.04923882631706739,0.04089089601094192,0.0001547189481151056,0.04923882631706739,0.830460412432051,sampling noise,40000,2026091603
0.017012542798525893,0.04923882631706739,0.04160309289214424,0.00015701768387512322,0.04923882631706739,0.8449245443879231,sampling noise,40000,2026091603
0.020309176209047358,0.04923882631706739,0.042611845072737554,0.00016012158556816491,0.04923882631706739,0.8654114701748534,sampling noise,40000,2026091603
0.024244620170823284,0.04923882631706739,0.044025079560116684,0.00016431666137900545,0.04923882631706739,0.8941130984037389,sampling noise,40000,2026091603
0.028942661247167517,0.04923882631706739,0.045999534992952056,0.0001698502970814134,0.04923882631706739,0.9342126617061033,sampling noise,40000,2026091603
0.0345510729459222,0.04923882631706739,0.04873675234425008,0.0001769849433999211,0.04923882631706739,0.9898032912160768,sampling noise,40000,2026091603
0.04124626382901352,0.04923882631706739,0.052502701247857046,0.00018586180666811507,0.04923882631706739,1.0662866110936993,sampling noise,40000,2026091603
0.04923882631706739,0.04923882631706739,0.05765998777541496,0.00019621305726054867,0.04923882631706739,1.171026851942419,mechanism ambiguity,40000,2026091603
0.05878016072274912,0.04923882631706739,0.06458534188687733,0.00020783245828719153,0.05878016072274912,1.0987608930079273,mechanism ambiguity,40000,2026091603
0.07017038286703829,0.04923882631706739,0.07380245871063798,0.00021940107287470912,0.07017038286703829,1.0517608098345692,mechanism ambiguity,40000,2026091603
0.0837677640068292,0.04923882631706739,0.08579369221352816,0.0002296844877786105,0.0837677640068292,1.0241850577094764,mechanism ambiguity,40000,2026091603
0.1,0.04923882631706739,0.10099566865126389,0.0002376945078334532,0.1,1.0099566865126388,mechanism ambiguity,40000,2026091603
0.1193776641714437,0.04923882631706739,0.11984139564737929,0.00024273043026241955,0.1193776641714437,1.0038845748838712,mechanism ambiguity,40000,2026091603
0.14251026703029984,0.04923882631706739,0.14276768870010612,0.00024511581890416736,0.14251026703029984,1.0018063377128579,mechanism ambiguity,40000,2026091603
0.17012542798525893,0.04923882631706739,0.17032917426508803,0.0002458732057287836,0.17012542798525893,1.0011976239075018,mechanism ambiguity,40000,2026091603
0.20309176209047358,0.04923882631706739,0.20328737934247307,0.00024601395062877357,0.20309176209047358,1.0009631963895824,mechanism ambiguity,40000,2026091603
0.24244620170823283,0.04923882631706739,0.2426418189602323,0.00024601395062877357,0.24244620170823283,1.0008068480785477,mechanism ambiguity,40000,2026091603
0.28942661247167517,0.04923882631706739,0.28962222972367463,0.00024601395062877357,0.28942661247167517,1.0006758785943315,mechanism ambiguity,40000,2026091603
0.345510729459222,0.04923882631706739,0.34570634671122147,0.00024601395062877357,0.345510729459222,1.0005661683858722,mechanism ambiguity,40000,2026091603
0.41246263829013524,0.04923882631706739,0.4126582555421347,0.00024601395062877357,0.41246263829013524,1.0004742665973587,mechanism ambiguity,40000,2026091603
0.49238826317067413,0.04923882631706739,0.49258388042267354,0.00024601395062877357,0.49238826317067413,1.0003972825240386,mechanism ambiguity,40000,2026091603
0.5878016072274915,0.04923882631706739,0.587997224479491,0.00024601395062877357,0.5878016072274915,1.0003327946871772,mechanism ambiguity,40000,2026091603
0.701703828670383,0.04923882631706739,0.7018994459223823,0.00024601395062877357,0.701703828670383,1.0002787746681816,mechanism ambiguity,40000,2026091603
0.837677640068292,0.04923882631706739,0.8378732573202915,0.00024601395062877357,0.837677640068292,1.0002335233061532,mechanism ambiguity,40000,2026091603
1.0,0.04923882631706739,1.0001956172519995,0.00024601395062877357,1.0,1.0001956172519995,mechanism ambiguity,40000,2026091603
0.01,0.05878016072274912,0.0474850117374859,0.00018027040135784437,0.05878016072274912,0.8078407944724831,sampling noise,40000,2026091603
0.011937766417144363,0.05878016072274912,0.04778771891821397,0.00018127828215209088,0.05878016072274912,0.8129906133400405,sampling noise,40000,2026091603
0.014251026703029978,0.05878016072274912,0.048213983821288296,0.00018270282432366876,0.05878016072274912,0.820242463247102,sampling noise,40000,2026091603
0.017012542798525893,0.05878016072274912,0.04881459651663649,0.0001846998662904409,0.05878016072274912,0.8304604124320512,sampling noise,40000,2026091603
0.020309176209047358,0.05878016072274912,0.04966480051771768,0.0001874440433462236,0.05878016072274912,0.8449245443879229,sampling noise,40000,2026091603
0.024244620170823284,0.05878016072274912,0.0508690253081885,0.0001911494086855547,0.05878016072274912,0.8654114701748535,sampling noise,40000,2026091603
0.028942661247167517,0.05878016072274912,0.05255611162848697,0.00019615739219875738,0.05878016072274912,0.8941130984037389,sampling noise,40000,2026091603
0.0345510729459222,0.05878016072274912,0.054913170404312005,0.00020276331724404902,0.05878016072274912,0.9342126617061033,sampling noise,40000,2026091603
0.04124626382901352,0.05878016072274912,0.05818079654158704,0.00021128049136597742,0.05878016072274912,0.9898032912160767,sampling noise,40000,2026091603
0.04923882631706739,0.05878016072274912,0.06267649837660312,0.00022187748338724025,0.05878016072274912,1.066286611093699,sampling noise,40000,2026091603
0.05878016072274912,0.05878016072274912,0.06883314656783032,0.0002342345645570202,0.05878016072274912,1.171026851942419,mechanism ambiguity,40000,2026091603
0.07017038286703829,0.05878016072274912,0.07710047254169515,0.00024810553409333925,0.07017038286703829,1.0987608930079271,mechanism ambiguity,40000,2026091603
0.0837677640068292,0.05878016072274912,0.08810365130985376,0.0002619158759649146,0.0837677640068292,1.0517608098345692,mechanism ambiguity,40000,2026091603
0.1,0.05878016072274912,0.1024185057709476,0.0002741919764742501,0.1,1.024185057709476,mechanism ambiguity,40000,2026091603
0.1193776641714437,0.05878016072274912,0.12056627015020983,0.00028375415131538556,0.1193776641714437,1.0099566865126388,mechanism ambiguity,40000,2026091603
0.14251026703029984,0.05878016072274912,0.1430638588342995,0.0002897659178805714,0.14251026703029984,1.0038845748838712,mechanism ambiguity,40000,2026091603
0.17012542798525893,0.05878016072274912,0.17043273196174483,0.00029261353912250087,0.17012542798525893,1.001806337712858,mechanism ambiguity,40000,2026091603
0.20309176209047358,0.05878016072274912,0.20333498964016977,0.00029351768982247,0.20309176209047358,1.0011976239075016,mechanism ambiguity,40000,2026091603
0.24244620170823283,0.05878016072274912,0.24267972501438617,0.00029368570779651846,0.24244620170823283,1.0009631963895824,mechanism ambiguity,40000,2026091603
0.28942661247167517,0.05878016072274912,0.2896601357778285,0.00029368570779651846,0.28942661247167517,1.0008068480785477,mechanism ambiguity,40000,2026091603
0.345510729459222,0.05878016072274912,0.3457442527653753,0.00029368570779651846,0.345510729459222,1.0006758785943313,mechanism ambiguity,40000,2026091603
0.41246263829013524,0.05878016072274912,0.4126961615962886,0.00029368570779651846,0.41246263829013524,1.0005661683858722,mechanism ambiguity,40000,2026091603
0.49238826317067413,0.05878016072274912,0.4926217864768274,0.00029368570779651846,0.49238826317067413,1.0004742665973587,mechanism ambiguity,40000,2026091603
0.5878016072274915,0.05878016072274912,0.5880351305336449,0.00029368570779651846,0.5878016072274915,1.0003972825240386,mechanism ambiguity,40000,2026091603
0.701703828670383,0.05878016072274912,0.7019373519765363,0.00029368570779651846,0.701703828670383,1.0003327946871772,mechanism ambiguity,40000,2026091603
0.837677640068292,0.05878016072274912,0.8379111633744453,0.00029368570779651846,0.837677640068292,1.0002787746681816,mechanism ambiguity,40000,2026091603
1.0,0.05878016072274912,1.0002335233061534,0.00029368570779651846,1.0,1.0002335233061534,mechanism ambiguity,40000,2026091603
0.01,0.07017038286703829,0.056432915282604856,0.00021433503766016718,0.07017038286703829,0.8042269826222304,sampling noise,40000,2026091603
0.011937766417144363,0.07017038286703829,0.05668649784374652,0.00021520259433348112,0.07017038286703829,0.8078407944724829,sampling noise,40000,2026091603
0.014251026703029978,0.07017038286703829,0.05704786260537893,0.0002164057788832852,0.07017038286703829,0.8129906133400405,sampling noise,40000,2026091603
0.017012542798525893,0.07017038286703829,0.05755672768985173,0.00021810636405285202,0.07017038286703829,0.820242463247102,sampling noise,40000,2026091603
0.020309176209047358,0.07017038286703829,0.058273725096275555,0.00022049038610530807,0.07017038286703829,0.8304604124320512,sampling noise,40000,2026091603
0.024244620170823284,0.07017038286703829,0.05928867877345845,0.00022376632057523015,0.07017038286703829,0.844924544387923,sampling noise,40000,2026091603
0.028942661247167517,0.07017038286703829,0.06072625419969595,0.0002281896991663419,0.07017038286703829,0.8654114701748533,sampling noise,40000,2026091603
0.0345510729459222,0.07017038286703829,0.06274025844142424,0.00023416811290649425,0.07017038286703829,0.8941130984037389,sampling noise,40000,2026091603
0.04124626382901352,0.07017038286703829,0.06555406015115219,0.0002420541119224798,0.07017038286703829,0.9342126617061032,sampling noise,40000,2026091603
0.04923882631706739,0.07017038286703829,0.0694548759076867,0.0002522217154426526,0.07017038286703829,0.9898032912160767,sampling noise,40000,2026091603
0.05878016072274912,0.07017038286703829,0.07482173974644163,0.0002648721569900704,0.07017038286703829,1.066286611093699,sampling noise,40000,2026091603
0.07017038286703829,0.07017038286703829,0.0821714025483821,0.00027962375185032305,0.07017038286703829,1.171026851942419,mechanism ambiguity,40000,2026091603
0.0837677640068292,0.07017038286703829,0.09204074318542096,0.0002961825912807132,0.0837677640068292,1.0987608930079273,mechanism ambiguity,40000,2026091603
0.1,0.07017038286703829,0.10517608098345695,0.00031266905482109066,0.1,1.0517608098345694,mechanism ambiguity,40000,2026091603
0.1193776641714437,0.07017038286703829,0.12226481986865254,0.00032732397686047415,0.1193776641714437,1.0241850577094762,mechanism ambiguity,40000,2026091603
0.14251026703029984,0.07017038286703829,0.14392919708395296,0.00033873907782981113,0.14251026703029984,1.0099566865126386,mechanism ambiguity,40000,2026091603
0.17012542798525893,0.07017038286703829,0.17078629294991832,0.00034591578433076974,0.17012542798525893,1.0038845748838714,mechanism ambiguity,40000,2026091603
0.20309176209047358,0.07017038286703829,0.2034586143995084,0.000349315208053835,0.20309176209047358,1.001806337712858,mechanism ambiguity,40000,2026091603
0.24244620170823283,0.07017038286703829,0.2427365610756816,0.00035039456204004793,0.24244620170823283,1.0011976239075018,mechanism ambiguity,40000,2026091603
0.28942661247167517,0.07017038286703829,0.28970538713985694,0.00035059513797285513,0.28942661247167517,1.0009631963895824,mechanism ambiguity,40000,2026091603
0.345510729459222,0.07017038286703829,0.3457895041274038,0.00035059513797285513,0.345510729459222,1.0008068480785477,mechanism ambiguity,40000,2026091603
0.41246263829013524,0.07017038286703829,0.41274141295831696,0.00035059513797285513,0.41246263829013524,1.0006758785943313,mechanism ambiguity,40000,2026091603
0.49238826317067413,0.07017038286703829,0.49266703783885585,0.00035059513797285513,0.49238826317067413,1.0005661683858722,mechanism ambiguity,40000,2026091603
0.5878016072274915,0.07017038286703829,0.5880803818956734,0.00035059513797285513,0.5878016072274915,1.0004742665973587,mechanism ambiguity,40000,2026091603
0.701703828670383,0.07017038286703829,0.7019826033385647,0.00035059513797285513,0.701703828670383,1.0003972825240386,mechanism ambiguity,40000,2026091603
0.837677640068292,0.07017038286703829,0.8379564147364738,0.00035059513797285513,0.837677640068292,1.000332794687177,mechanism ambiguity,40000,2026091603
1.0,0.07017038286703829,1.0002787746681818,0.00035059513797285513,1.0,1.0002787746681818,mechanism ambiguity,40000,2026091603
0.01,0.0837677640068292,0.06715653380659181,0.00025511896833975103,0.0837677640068292,0.8016990139681519,sampling noise,40000,2026091603
0.011937766417144363,0.0837677640068292,0.06736829608822331,0.00025586816145969167,0.0837677640068292,0.8042269826222302,sampling noise,40000,2026091603
0.014251026703029978,0.0837677640068292,0.06767101702646036,0.0002569038303516573,0.0837677640068292,0.8078407944724829,sampling noise,40000,2026091603
0.017012542798525893,0.0837677640068292,0.06810240583803585,0.0002583401639628851,0.0837677640068292,0.8129906133400406,sampling noise,40000,2026091603
0.020309176209047358,0.0837677640068292,0.06870987708966352,0.00026037028281556,0.0837677640068292,0.820242463247102,sampling noise,40000,2026091603
0.024244620170823284,0.0837677640068292,0.0695658118456221,0.0002632162726551141,0.0837677640068292,0.8304604124320512,sampling noise,40000,2026091603
0.028942661247167517,0.0837677640068292,0.0707774398378652,0.0002671270067050942,0.0837677640068292,0.8449245443879229,sampling noise,40000,2026091603
0.0345510729459222,0.0837677640068292,0.07249358380241022,0.0002724075327446231,0.0837677640068292,0.8654114701748533,sampling noise,40000,2026091603
0.04124626382901352,0.0837677640068292,0.07489785502249924,0.00027954442342212164,0.0837677640068292,0.8941130984037388,sampling noise,40000,2026091603
0.04923882631706739,0.0837677640068292,0.07825690577798862,0.00028895854484398825,0.0837677640068292,0.9342126617061033,sampling noise,40000,2026091603
0.05878016072274912,0.0837677640068292,0.08291360851177114,0.000301096392428584,0.0837677640068292,0.9898032912160766,sampling noise,40000,2026091603
0.07017038286703829,0.0837677640068292,0.08932044520173867,0.0003161981940552653,0.0837677640068292,1.0662866110936993,sampling noise,40000,2026091603
0.0837677640068292,0.0837677640068292,0.09809430097917266,0.00033380830342746956,0.0837677640068292,1.1710268519424187,mechanism ambiguity,40000,2026091603
0.1,0.0837677640068292,0.10987608930079275,0.00035357585915336934,0.1,1.0987608930079273,mechanism ambiguity,40000,2026091603
0.1193776641714437,0.0837677640068292,0.12555674874511688,0.0003732570142323487,0.1193776641714437,1.0517608098345694,mechanism ambiguity,40000,2026091603
0.14251026703029984,0.0837677640068292,0.14595688606262053,0.0003907517178491108,0.14251026703029984,1.0241850577094764,mechanism ambiguity,40000,2026091603
0.17012542798525893,0.0837677640068292,0.17181931353953664,0.0004043787987491171,0.17012542798525893,1.0099566865126386,mechanism ambiguity,40000,2026091603
0.20309176209047358,0.0837677640068292,0.20388068724861136,0.0004129461833344016,0.20309176209047358,1.0038845748838712,mechanism ambiguity,40000,2026091603
0.24244620170823283,0.0837677640068292,0.2428841414257176,0.0004170043359702868,0.24244620170823283,1.001806337712858,mechanism ambiguity,40000,2026091603
0.28942661247167517,0.0837677640068292,0.2897732367022384,0.00041829284354716925,0.28942661247167517,1.0011976239075016,mechanism ambiguity,40000,2026091603
0.345510729459222,0.0837677640068292,0.34584352414639913,0.0004185322864106446,0.345510729459222,1.0009631963895824,mechanism ambiguity,40000,2026091603
0.41246263829013524,0.0837677640068292,0.41279543297731236,0.0004185322864106446,0.41246263829013524,1.0008068480785477,mechanism ambiguity,40000,2026091603
0.49238826317067413,0.0837677640068292,0.49272105785785114,0.0004185322864106446,0.49238826317067413,1.0006758785943313,mechanism ambiguity,40000,2026091603
0.5878016072274915,0.0837677640068292,0.5881344019146686,0.0004185322864106446,0.5878016072274915,1.0005661683858722,mechanism ambiguity,40000,2026091603
0.701703828670383,0.0837677640068292,0.70203662335756,0.0004185322864106446,0.701703828670383,1.0004742665973587,mechanism ambiguity,40000,2026091603
0.837677640068292,0.0837677640068292,0.838010434755469,0.0004185322864106446,0.837677640068292,1.0003972825240386,mechanism ambiguity,40000,2026091603
1.0,0.0837677640068292,1.000332794687177,0.0004185322864106446,1.0,1.000332794687177,mechanism ambiguity,40000,2026091603
0.01,0.1,0.07999158986761663,0.0003039185670419567,0.1,0.7999158986761663,sampling noise,40000,2026091603
0.011937766417144363,0.1,0.08016990139681521,0.00030455506526227966,0.1,0.801699013968152,sampling noise,40000,2026091603
0.014251026703029978,0.1,0.08042269826222305,0.0003054494345089979,0.1,0.8042269826222305,sampling noise,40000,2026091603
0.017012542798525893,0.1,0.08078407944724832,0.00030668579184077677,0.1,0.8078407944724831,sampling noise,40000,2026091603
0.020309176209047358,0.1,0.08129906133400407,0.00030840045335556984,0.1,0.8129906133400406,sampling noise,40000,2026091603
0.024244620170823284,0.1,0.0820242463247102,0.00031082396182179723,0.1,0.8202424632471019,sampling noise,40000,2026091603
0.028942661247167517,0.1,0.08304604124320512,0.00031422143801481355,0.1,0.8304604124320512,sampling noise,40000,2026091603
0.0345510729459222,0.1,0.0844924544387923,0.0003188899809756371,0.1,0.844924544387923,sampling noise,40000,2026091603
0.04124626382901352,0.1,0.08654114701748536,0.0003251937496175916,0.1,0.8654114701748535,sampling noise,40000,2026091603
0.04923882631706739,0.1,0.08941130984037389,0.0003337136030028588,0.1,0.8941130984037389,sampling noise,40000,2026091603
0.05878016072274912,0.1,0.09342126617061033,0.00034495196125854664,0.1,0.9342126617061033,sampling noise,40000,2026091603
0.07017038286703829,0.1,0.09898032912160767,0.0003594418401857271,0.1,0.9898032912160767,sampling noise,40000,2026091603
0.0837677640068292,0.1,0.10662866110936993,0.0003774700182154642,0.1,1.0662866110936993,sampling noise,40000,2026091603
0.1,0.1,0.1171026851942419,0.0003984925554420383,0.1,1.171026851942419,mechanism ambiguity,40000,2026091603
0.1193776641714437,0.1,0.13116750889021592,0.00042209060173140593,0.1193776641714437,1.0987608930079271,mechanism ambiguity,40000,2026091603
0.14251026703029984,0.1,0.14988671386152888,0.0004455855049466508,0.14251026703029984,1.0517608098345692,mechanism ambiguity,40000,2026091603
0.17012542798525893,0.1,0.17423992127893176,0.00046647027347805853,0.17012542798525893,1.0241850577094762,mechanism ambiguity,40000,2026091603
0.20309176209047358,0.1,0.20511388309890785,0.0004827379643512389,0.20309176209047358,1.0099566865126388,mechanism ambiguity,40000,2026091603
0.24244620170823283,0.1,0.24338800213407863,0.0004929655079497359,0.24244620170823283,1.0038845748838714,mechanism ambiguity,40000,2026091603
0.28942661247167517,0.1,0.2899494146768875,0.0004978100357749675,0.28942661247167517,1.001806337712858,mechanism ambiguity,40000,2026091603
0.345510729459222,0.1,0.3459245213691207,0.0004993482260229219,0.345510729459222,1.0011976239075018,mechanism ambiguity,40000,2026091603
0.41246263829013524,0.1,0.4128599208141739,0.0004996340673203639,0.41246263829013524,1.0009631963895822,mechanism ambiguity,40000,2026091603
0.49238826317067413,0.1,0.4927855456947128,0.0004996340673203639,0.49238826317067413,1.0008068480785477,mechanism ambiguity,40000,2026091603
0.5878016072274915,0.1,0.5881988897515302,0.0004996340673203639,0.5878016072274915,1.0006758785943315,mechanism ambiguity,40000,2026091603
0.701703828670383,0.1,0.7021011111944215,0.0004996340673203639,0.701703828670383,1.0005661683858722,mechanism ambiguity,40000,2026091603
0.837677640068292,0.1,0.8380749225923307,0.0004996340673203639,0.837677640068292,1.0004742665973587,mechanism ambiguity,40000,2026091603
1.0,0.1,1.0003972825240388,0.0004996340673203639,1.0,1.0003972825240388,mechanism ambiguity,40000,2026091603
0.01,0.1193776641714437,0.09534387750280271,0.00036225700234637846,0.1193776641714437,0.7986743430150804,sampling noise,40000,2026091603
0.011937766417144363,0.1193776641714437,0.09549209151756197,0.0003628108863180111,0.1193776641714437,0.7999158986761663,sampling noise,40000,2026091603
0.014251026703029978,0.1193776641714437,0.0957049556560676,0.00036357072302592534,0.1193776641714437,0.8016990139681519,sampling noise,40000,2026091603
0.017012542798525893,0.1193776641714437,0.09600673864909011,0.00036463840014172534,0.1193776641714437,0.8042269826222304,sampling noise,40000,2026091603
0.020309176209047358,0.1193776641714437,0.09643814706652835,0.00036611433464521536,0.1193776641714437,0.807840794472483,sampling noise,40000,2026091603
0.024244620170823284,0.1193776641714437,0.0970529204138434,0.00036816125751002203,0.1193776641714437,0.8129906133400406,sampling noise,40000,2026091603
0.028942661247167517,0.1193776641714437,0.09791862931667028,0.00037105438530800144,0.1193776641714437,0.8202424632471019,sampling noise,40000,2026091603
0.0345510729459222,0.1193776641714437,0.09913842422299202,0.0003751102130280053,0.1193776641714437,0.830460412432051,sampling noise,40000,2026091603
0.04124626382901352,0.1193776641714437,0.10086511851015155,0.00038068341056547673,0.1193776641714437,0.844924544387923,sampling noise,40000,2026091603
0.04923882631706739,0.1193776641714437,0.10331079985664901,0.0003882087023250139,0.1193776641714437,0.8654114701748533,sampling noise,40000,2026091603
0.05878016072274912,0.1193776641714437,0.10673713319253052,0.0003983795042871777,0.1193776641714437,0.8941130984037388,sampling noise,40000,2026091603
0.07017038286703829,0.1193776641714437,0.11152412539386174,0.00041179559386403635,0.1193776641714437,0.9342126617061033,sampling noise,40000,2026091603
0.0837677640068292,0.1193776641714437,0.11816040489458246,0.00042909327286857465,0.1193776641714437,0.9898032912160765,sampling noise,40000,2026091603
0.1,0.1193776641714437,0.1272908049696504,0.0004506148906931442,0.1193776641714437,1.066286611093699,sampling noise,40000,2026091603
