surface,scenario,schedule,mode,method,tolerance,budget,n_worlds,released_mae,released_bad_rate,n_released,released,bad_release,path_covered,new_n,error,width,certificate_covered
linear,supported,nearest,r2,optimized__lipschitz,0.2,0,200,0.0105408181454,0,14,0.07,0,1,0,0.0155769570064,0.426338391486,1
linear,supported,nearest,r2,optimized__lipschitz,0.2,1,200,0.0160120334199,0,35,0.175,0,1,96,0.0163394537335,0.416476812714,1
linear,supported,nearest,r2,optimized__lipschitz,0.2,2,200,0.0160124357805,0,35,0.175,0,1,192,0.0163432102689,0.416476396019,1
linear,supported,nearest,r2,optimized__lipschitz,0.2,3,200,0.0160122766536,0,35,0.175,0,1,288,0.0163429254074,0.416476395871,1
linear,supported,nearest,r2,optimized__lipschitz,0.3,0,200,0.0155769570064,0,200,1,0,1,0,0.0155769570064,0.426338391486,1
linear,supported,nearest,r2,optimized__lipschitz,0.3,1,200,0.0163394537335,0,200,1,0,1,96,0.0163394537335,0.416476812714,1
linear,supported,nearest,r2,optimized__lipschitz,0.3,2,200,0.0163432102689,0,200,1,0,1,192,0.0163432102689,0.416476396019,1
linear,supported,nearest,r2,optimized__lipschitz,0.3,3,200,0.0163429254074,0,200,1,0,1,288,0.0163429254074,0.416476395871,1
linear,supported,nearest,r2,optimized__minimum,0.2,0,200,0.0151247385291,0,200,1,0,1,0,0.0151247385291,0.222481303551,1
linear,supported,nearest,r2,optimized__minimum,0.2,1,200,0.0153306183242,0,200,1,0,1,96,0.0153306183242,0.220614710134,1
linear,supported,nearest,r2,optimized__minimum,0.2,2,200,0.015063455065,0,200,1,0,1,192,0.015063455065,0.218755590304,1
linear,supported,nearest,r2,optimized__minimum,0.2,3,200,0.0146631915246,0,200,1,0,1,288,0.0146631915246,0.216811539477,1
linear,supported,nearest,r2,optimized__minimum,0.3,0,200,0.0151247385291,0,200,1,0,1,0,0.0151247385291,0.222481303551,1
linear,supported,nearest,r2,optimized__minimum,0.3,1,200,0.0153306183242,0,200,1,0,1,96,0.0153306183242,0.220614710134,1
linear,supported,nearest,r2,optimized__minimum,0.3,2,200,0.015063455065,0,200,1,0,1,192,0.015063455065,0.218755590304,1
linear,supported,nearest,r2,optimized__minimum,0.3,3,200,0.0146631915246,0,200,1,0,1,288,0.0146631915246,0.216811539477,1
linear,supported,nearest,r2,uniform__minimum,0.2,0,200,0.0148917746238,0,200,1,0,1,0,0.0148917746238,0.246902605026,1
linear,supported,nearest,r2,uniform__minimum,0.2,1,200,0.02175581881,0,200,1,0,1,96,0.02175581881,0.293302948961,1
linear,supported,nearest,r2,uniform__minimum,0.2,2,200,0.0271388193361,0,200,1,0,1,192,0.0271388193361,0.349490862142,1
linear,supported,nearest,r2,uniform__minimum,0.2,3,200,0.0264925614782,0,200,1,0,1,288,0.0264925614782,0.328816648927,1
linear,supported,nearest,r2,uniform__minimum,0.3,0,200,0.0148917746238,0,200,1,0,1,0,0.0148917746238,0.246902605026,1
linear,supported,nearest,r2,uniform__minimum,0.3,1,200,0.02175581881,0,200,1,0,1,96,0.02175581881,0.293302948961,1
linear,supported,nearest,r2,uniform__minimum,0.3,2,200,0.0271388193361,0,200,1,0,1,192,0.0271388193361,0.349490862142,1
linear,supported,nearest,r2,uniform__minimum,0.3,3,200,0.0264925614782,0,200,1,0,1,288,0.0264925614782,0.328816648927,1
linear,supported,nearest,rinf,inverse_variance__minimum,0.2,0,200,0.0149994239888,0,194,0.97,0,1,0,0.0148917746238,0.371590642335,1
linear,supported,nearest,rinf,inverse_variance__minimum,0.2,1,200,0.0156583604515,0,174,0.87,0,1,96,0.0150963103848,0.384480947801,1
linear,supported,nearest,rinf,inverse_variance__minimum,0.2,2,200,0.0154240634737,0,115,0.575,0,1,192,0.0145325409799,0.398369063075,1
linear,supported,nearest,rinf,inverse_variance__minimum,0.2,3,200,0.0145571250204,0,62,0.31,0,1,288,0.014407652035,0.408236097398,1
linear,supported,nearest,rinf,inverse_variance__minimum,0.3,0,200,0.0148917746238,0,200,1,0,1,0,0.0148917746238,0.371590642335,1
linear,supported,nearest,rinf,inverse_variance__minimum,0.3,1,200,0.0150963103848,0,200,1,0,1,96,0.0150963103848,0.384480947801,1
linear,supported,nearest,rinf,inverse_variance__minimum,0.3,2,200,0.0145325409799,0,200,1,0,1,192,0.0145325409799,0.398369063075,1
linear,supported,nearest,rinf,inverse_variance__minimum,0.3,3,200,0.014407652035,0,200,1,0,1,288,0.014407652035,0.408236097398,1
linear,supported,nearest,rinf,nearest_source__minimum,0.2,0,200,,,0,0,0,1,0,0.0576754218551,0.513328090172,1
linear,supported,nearest,rinf,nearest_source__minimum,0.2,1,200,,,0,0,0,1,96,0.0785830477319,0.854523874409,1
linear,supported,nearest,rinf,nearest_source__minimum,0.2,2,200,,,0,0,0,1,192,0.0785830477319,0.854523874409,1
linear,supported,nearest,rinf,nearest_source__minimum,0.2,3,200,,,0,0,0,1,288,0.0785830477319,0.854523874409,1
linear,supported,nearest,rinf,nearest_source__minimum,0.3,0,200,0.0576754218551,0,200,1,0,1,0,0.0576754218551,0.513328090172,1
linear,supported,nearest,rinf,nearest_source__minimum,0.3,1,200,0.024412554672,0,1,0.005,0,1,96,0.0785830477319,0.854523874409,1
linear,supported,nearest,rinf,nearest_source__minimum,0.3,2,200,0.024412554672,0,1,0.005,0,1,192,0.0785830477319,0.854523874409,1
linear,supported,nearest,rinf,nearest_source__minimum,0.3,3,200,0.024412554672,0,1,0.005,0,1,288,0.0785830477319,0.854523874409,1
linear,supported,nearest,rinf,optimized__barycentric,0.2,0,200,0.016332943371,0,200,1,0,1,0,0.016332943371,0.343647953126,1
linear,supported,nearest,rinf,optimized__barycentric,0.2,1,200,0.0160314589648,0,200,1,0,1,96,0.0160314589648,0.343647951532,1
linear,supported,nearest,rinf,optimized__barycentric,0.2,2,200,0.015960701992,0,200,1,0,1,192,0.015960701992,0.343647950843,1
linear,supported,nearest,rinf,optimized__barycentric,0.2,3,200,0.0157757998194,0,200,1,0,1,288,0.0157757998194,0.343647950236,1
linear,supported,nearest,rinf,optimized__barycentric,0.3,0,200,0.016332943371,0,200,1,0,1,0,0.016332943371,0.343647953126,1
linear,supported,nearest,rinf,optimized__barycentric,0.3,1,200,0.0160314589648,0,200,1,0,1,96,0.0160314589648,0.343647951532,1
linear,supported,nearest,rinf,optimized__barycentric,0.3,2,200,0.015960701992,0,200,1,0,1,192,0.015960701992,0.343647950843,1
linear,supported,nearest,rinf,optimized__barycentric,0.3,3,200,0.0157757998194,0,200,1,0,1,288,0.0157757998194,0.343647950236,1
linear,supported,nearest,rinf,optimized__lipschitz,0.2,0,200,,,0,0,0,1,0,0.0576754218551,0.513328090172,1
linear,supported,nearest,rinf,optimized__lipschitz,0.2,1,200,,,0,0,0,1,96,0.0576754218551,0.513328090172,1
linear,supported,nearest,rinf,optimized__lipschitz,0.2,2,200,,,0,0,0,1,192,0.0576754218551,0.513328090172,1
linear,supported,nearest,rinf,optimized__lipschitz,0.2,3,200,,,0,0,0,1,288,0.0576754218551,0.513328090172,1
linear,supported,nearest,rinf,optimized__lipschitz,0.3,0,200,0.0576754218551,0,200,1,0,1,0,0.0576754218551,0.513328090172,1
linear,supported,nearest,rinf,optimized__lipschitz,0.3,1,200,0.0576754218551,0,200,1,0,1,96,0.0576754218551,0.513328090172,1
linear,supported,nearest,rinf,optimized__lipschitz,0.3,2,200,0.0576754218551,0,200,1,0,1,192,0.0576754218551,0.513328090172,1
linear,supported,nearest,rinf,optimized__lipschitz,0.3,3,200,0.0576754218551,0,200,1,0,1,288,0.0576754218551,0.513328090172,1
linear,supported,nearest,rinf,optimized__minimum,0.2,0,200,0.016332943371,0,200,1,0,1,0,0.016332943371,0.343647953126,1
linear,supported,nearest,rinf,optimized__minimum,0.2,1,200,0.0160314589648,0,200,1,0,1,96,0.0160314589648,0.343647951532,1
linear,supported,nearest,rinf,optimized__minimum,0.2,2,200,0.015960701992,0,200,1,0,1,192,0.015960701992,0.343647950843,1
linear,supported,nearest,rinf,optimized__minimum,0.2,3,200,0.0157757998194,0,200,1,0,1,288,0.0157757998194,0.343647950236,1
linear,supported,nearest,rinf,optimized__minimum,0.3,0,200,0.016332943371,0,200,1,0,1,0,0.016332943371,0.343647953126,1
linear,supported,nearest,rinf,optimized__minimum,0.3,1,200,0.0160314589648,0,200,1,0,1,96,0.0160314589648,0.343647951532,1
linear,supported,nearest,rinf,optimized__minimum,0.3,2,200,0.015960701992,0,200,1,0,1,192,0.015960701992,0.343647950843,1
linear,supported,nearest,rinf,optimized__minimum,0.3,3,200,0.0157757998194,0,200,1,0,1,288,0.0157757998194,0.343647950236,1
linear,supported,nearest,rinf,uniform__minimum,0.2,0,200,0.0149994239888,0,194,0.97,0,1,0,0.0148917746238,0.371590642335,1
linear,supported,nearest,rinf,uniform__minimum,0.2,1,200,,,0,0,0,1,96,0.02175581881,0.461751248569,1
linear,supported,nearest,rinf,uniform__minimum,0.2,2,200,,,0,0,0,1,192,0.0271388193361,0.566234811206,1
linear,supported,nearest,rinf,uniform__minimum,0.2,3,200,,,0,0,0,1,288,0.0264925614782,0.586750493582,1
linear,supported,nearest,rinf,uniform__minimum,0.3,0,200,0.0148917746238,0,200,1,0,1,0,0.0148917746238,0.371590642335,1
linear,supported,nearest,rinf,uniform__minimum,0.3,1,200,0.02175581881,0,200,1,0,1,96,0.02175581881,0.461751248569,1
linear,supported,nearest,rinf,uniform__minimum,0.3,2,200,0.0270958682498,0,196,0.98,0,1,192,0.0271388193361,0.566234811206,1
linear,supported,nearest,rinf,uniform__minimum,0.3,3,200,0.0265633513726,0,154,0.77,0,1,288,0.0264925614782,0.586750493582,1
linear,supported,random,r2,inverse_variance__minimum,0.2,0,200,0.0148917746238,0,200,1,0,1,0,0.0148917746238,0.246902605026,1
linear,supported,random,r2,inverse_variance__minimum,0.2,1,200,0.0155007100754,0,200,1,0,1,96,0.0155007100754,0.24774954574,1
linear,supported,random,r2,inverse_variance__minimum,0.2,2,200,0.0166097146126,0,200,1,0,1,192,0.0166097146126,0.248855456793,1
linear,supported,random,r2,inverse_variance__minimum,0.2,3,200,0.017230813695,0,200,1,0,1,288,0.017230813695,0.251064344916,1
linear,supported,random,r2,inverse_variance__minimum,0.3,0,200,0.0148917746238,0,200,1,0,1,0,0.0148917746238,0.246902605026,1
linear,supported,random,r2,inverse_variance__minimum,0.3,1,200,0.0155007100754,0,200,1,0,1,96,0.0155007100754,0.24774954574,1
linear,supported,random,r2,inverse_variance__minimum,0.3,2,200,0.0166097146126,0,200,1,0,1,192,0.0166097146126,0.248855456793,1
linear,supported,random,r2,inverse_variance__minimum,0.3,3,200,0.017230813695,0,200,1,0,1,288,0.017230813695,0.251064344916,1
linear,supported,random,r2,nearest_source__minimum,0.2,0,200,,,0,0,0,1,0,0.0576754218551,0.50872669862,1
linear,supported,random,r2,nearest_source__minimum,0.2,1,200,,,0,0,0,1,96,0.0605430309813,0.565217168762,1
linear,supported,random,r2,nearest_source__minimum,0.2,2,200,,,0,0,0,1,192,0.062629818275,0.635990964289,1
linear,supported,random,r2,nearest_source__minimum,0.2,3,200,,,0,0,0,1,288,0.0666145437843,0.678656975859,1
linear,supported,random,r2,nearest_source__minimum,0.3,0,200,0.0576754218551,0,200,1,0,1,0,0.0576754218551,0.50872669862,1
linear,supported,random,r2,nearest_source__minimum,0.3,1,200,0.0566582893224,0,166,0.83,0,1,96,0.0605430309813,0.565217168762,1
linear,supported,random,r2,nearest_source__minimum,0.3,2,200,0.0551501971323,0,125,0.625,0,1,192,0.062629818275,0.635990964289,1
linear,supported,random,r2,nearest_source__minimum,0.3,3,200,0.0529325713042,0,99,0.495,0,1,288,0.0666145437843,0.678656975859,1
linear,supported,random,r2,optimized__barycentric,0.2,0,200,0.0151247385291,0,200,1,0,1,0,0.0151247385291,0.222481303551,1
linear,supported,random,r2,optimized__barycentric,0.2,1,200,0.0149996031234,0,200,1,0,1,96,0.0149996031234,0.220635574277,1
linear,supported,random,r2,optimized__barycentric,0.2,2,200,0.0149306427164,0,200,1,0,1,192,0.0149306427164,0.218946355221,1
linear,supported,random,r2,optimized__barycentric,0.2,3,200,0.0150205391183,0,200,1,0,1,288,0.0150205391183,0.217589896781,1
linear,supported,random,r2,optimized__barycentric,0.3,0,200,0.0151247385291,0,200,1,0,1,0,0.0151247385291,0.222481303551,1
linear,supported,random,r2,optimized__barycentric,0.3,1,200,0.0149996031234,0,200,1,0,1,96,0.0149996031234,0.220635574277,1
linear,supported,random,r2,optimized__barycentric,0.3,2,200,0.0149306427164,0,200,1,0,1,192,0.0149306427164,0.218946355221,1
linear,supported,random,r2,optimized__barycentric,0.3,3,200,0.0150205391183,0,200,1,0,1,288,0.0150205391183,0.217589896781,1
linear,supported,random,r2,optimized__lipschitz,0.2,0,200,0.0105408181454,0,14,0.07,0,1,0,0.0155769570064,0.426338391486,1
linear,supported,random,r2,optimized__lipschitz,0.2,1,200,0.0130061802669,0,18,0.09,0,1,96,0.0158730019702,0.424616613495,1
linear,supported,random,r2,optimized__lipschitz,0.2,2,200,0.0158704881879,0,22,0.11,0,1,192,0.0159628722612,0.422674337967,1
linear,supported,random,r2,optimized__lipschitz,0.2,3,200,0.0153026300868,0,26,0.13,0,1,288,0.0163223376392,0.421353920614,1
linear,supported,random,r2,optimized__lipschitz,0.3,0,200,0.0155769570064,0,200,1,0,1,0,0.0155769570064,0.426338391486,1
linear,supported,random,r2,optimized__lipschitz,0.3,1,200,0.0158730019702,0,200,1,0,1,96,0.0158730019702,0.424616613495,1
linear,supported,random,r2,optimized__lipschitz,0.3,2,200,0.0159628722612,0,200,1,0,1,192,0.0159628722612,0.422674337967,1
linear,supported,random,r2,optimized__lipschitz,0.3,3,200,0.0163223376392,0,200,1,0,1,288,0.0163223376392,0.421353920614,1
linear,supported,random,r2,optimized__minimum,0.2,0,200,0.0151247385291,0,200,1,0,1,0,0.0151247385291,0.222481303551,1
linear,supported,random,r2,optimized__minimum,0.2,1,200,0.0149996031234,0,200,1,0,1,96,0.0149996031234,0.220635574277,1
linear,supported,random,r2,optimized__minimum,0.2,2,200,0.0149306427164,0,200,1,0,1,192,0.0149306427164,0.218946355221,1
linear,supported,random,r2,optimized__minimum,0.2,3,200,0.0150205391183,0,200,1,0,1,288,0.0150205391183,0.217589896781,1
linear,supported,random,r2,optimized__minimum,0.3,0,200,0.0151247385291,0,200,1,0,1,0,0.0151247385291,0.222481303551,1
linear,supported,random,r2,optimized__minimum,0.3,1,200,0.0149996031234,0,200,1,0,1,96,0.0149996031234,0.220635574277,1
linear,supported,random,r2,optimized__minimum,0.3,2,200,0.0149306427164,0,200,1,0,1,192,0.0149306427164,0.218946355221,1
linear,supported,random,r2,optimized__minimum,0.3,3,200,0.0150205391183,0,200,1,0,1,288,0.0150205391183,0.217589896781,1
linear,supported,random,r2,uniform__minimum,0.2,0,200,0.0148917746238,0,200,1,0,1,0,0.0148917746238,0.246902605026,1
linear,supported,random,r2,uniform__minimum,0.2,1,200,0.0331306476323,0,150,0.75,0,1,96,0.038888478258,0.367431531744,1
linear,supported,random,r2,uniform__minimum,0.2,2,200,0.0355322159961,0,92,0.46,0,1,192,0.0523264574114,0.409084492334,1
linear,supported,random,r2,uniform__minimum,0.2,3,200,0.0406111639599,0,52,0.26,0,1,288,0.064783168108,0.431982795504,1
linear,supported,random,r2,uniform__minimum,0.3,0,200,0.0148917746238,0,200,1,0,1,0,0.0148917746238,0.246902605026,1
linear,supported,random,r2,uniform__minimum,0.3,1,200,0.038888478258,0,200,1,0,1,96,0.038888478258,0.367431531744,1
linear,supported,random,r2,uniform__minimum,0.3,2,200,0.0523264574114,0,200,1,0,1,192,0.0523264574114,0.409084492334,1
linear,supported,random,r2,uniform__minimum,0.3,3,200,0.064783168108,0,200,1,0,1,288,0.064783168108,0.431982795504,1
linear,supported,random,rinf,inverse_variance__minimum,0.2,0,200,0.0149994239888,0,194,0.97,0,1,0,0.0148917746238,0.371590642335,1
linear,supported,random,rinf,inverse_variance__minimum,0.2,1,200,0.0158491137529,0,160,0.8,0,1,96,0.0155007100754,0.387650669837,1
linear,supported,random,rinf,inverse_variance__minimum,0.2,2,200,0.0153316409749,0,95,0.475,0,1,192,0.0166097146126,0.40313294062,1
linear,supported,random,rinf,inverse_variance__minimum,0.2,3,200,0.0165600419194,0,32,0.16,0,1,288,0.017230813695,0.41894954882,1
linear,supported,random,rinf,inverse_variance__minimum,0.3,0,200,0.0148917746238,0,200,1,0,1,0,0.0148917746238,0.371590642335,1
linear,supported,random,rinf,inverse_variance__minimum,0.3,1,200,0.0155007100754,0,200,1,0,1,96,0.0155007100754,0.387650669837,1
linear,supported,random,rinf,inverse_variance__minimum,0.3,2,200,0.0166097146126,0,200,1,0,1,192,0.0166097146126,0.40313294062,1
linear,supported,random,rinf,inverse_variance__minimum,0.3,3,200,0.017230813695,0,200,1,0,1,288,0.017230813695,0.41894954882,1
linear,supported,random,rinf,nearest_source__minimum,0.2,0,200,,,0,0,0,1,0,0.0576754218551,0.513328090172,1
linear,supported,random,rinf,nearest_source__minimum,0.2,1,200,,,0,0,0,1,96,0.0605430309813,0.571294446203,1
linear,supported,random,rinf,nearest_source__minimum,0.2,2,200,,,0,0,0,1,192,0.062629818275,0.643847986479,1
linear,supported,random,rinf,nearest_source__minimum,0.2,3,200,,,0,0,0,1,288,0.0666145437843,0.687642616671,1
linear,supported,random,rinf,nearest_source__minimum,0.3,0,200,0.0576754218551,0,200,1,0,1,0,0.0576754218551,0.513328090172,1
linear,supported,random,rinf,nearest_source__minimum,0.3,1,200,0.0566582893224,0,166,0.83,0,1,96,0.0605430309813,0.571294446203,1
linear,supported,random,rinf,nearest_source__minimum,0.3,2,200,0.0551501971323,0,125,0.625,0,1,192,0.062629818275,0.643847986479,1
linear,supported,random,rinf,nearest_source__minimum,0.3,3,200,0.0529325713042,0,99,0.495,0,1,288,0.0666145437843,0.687642616671,1
linear,supported,random,rinf,optimized__barycentric,0.2,0,200,0.016332943371,0,200,1,0,1,0,0.016332943371,0.343647953126,1
linear,supported,random,rinf,optimized__barycentric,0.2,1,200,0.0157145943371,0,200,1,0,1,96,0.0157145943371,0.343647951341,1
linear,supported,random,rinf,optimized__barycentric,0.2,2,200,0.015870185413,0,200,1,0,1,192,0.015870185413,0.343647950272,1
linear,supported,random,rinf,optimized__barycentric,0.2,3,200,0.016027258379,0,200,1,0,1,288,0.016027258379,0.343647949954,1
linear,supported,random,rinf,optimized__barycentric,0.3,0,200,0.016332943371,0,200,1,0,1,0,0.016332943371,0.343647953126,1
linear,supported,random,rinf,optimized__barycentric,0.3,1,200,0.0157145943371,0,200,1,0,1,96,0.0157145943371,0.343647951341,1
linear,supported,random,rinf,optimized__barycentric,0.3,2,200,0.015870185413,0,200,1,0,1,192,0.015870185413,0.343647950272,1
linear,supported,random,rinf,optimized__barycentric,0.3,3,200,0.016027258379,0,200,1,0,1,288,0.016027258379,0.343647949954,1
linear,supported,random,rinf,optimized__lipschitz,0.2,0,200,,,0,0,0,1,0,0.0576754218551,0.513328090172,1
linear,supported,random,rinf,optimized__lipschitz,0.2,1,200,,,0,0,0,1,96,0.0576754218551,0.513328090172,1
linear,supported,random,rinf,optimized__lipschitz,0.2,2,200,,,0,0,0,1,192,0.0576754218551,0.513328090172,1
linear,supported,random,rinf,optimized__lipschitz,0.2,3,200,,,0,0,0,1,288,0.0576754218551,0.513328090172,1
linear,supported,random,rinf,optimized__lipschitz,0.3,0,200,0.0576754218551,0,200,1,0,1,0,0.0576754218551,0.513328090172,1
linear,supported,random,rinf,optimized__lipschitz,0.3,1,200,0.0576754218551,0,200,1,0,1,96,0.0576754218551,0.513328090172,1
linear,supported,random,rinf,optimized__lipschitz,0.3,2,200,0.0576754218551,0,200,1,0,1,192,0.0576754218551,0.513328090172,1
linear,supported,random,rinf,optimized__lipschitz,0.3,3,200,0.0576754218551,0,200,1,0,1,288,0.0576754218551,0.513328090172,1
linear,supported,random,rinf,optimized__minimum,0.2,0,200,0.016332943371,0,200,1,0,1,0,0.016332943371,0.343647953126,1
linear,supported,random,rinf,optimized__minimum,0.2,1,200,0.0157145943371,0,200,1,0,1,96,0.0157145943371,0.343647951341,1
linear,supported,random,rinf,optimized__minimum,0.2,2,200,0.015870185413,0,200,1,0,1,192,0.015870185413,0.343647950272,1
linear,supported,random,rinf,optimized__minimum,0.2,3,200,0.016027258379,0,200,1,0,1,288,0.016027258379,0.343647949954,1
linear,supported,random,rinf,optimized__minimum,0.3,0,200,0.016332943371,0,200,1,0,1,0,0.016332943371,0.343647953126,1
linear,supported,random,rinf,optimized__minimum,0.3,1,200,0.0157145943371,0,200,1,0,1,96,0.0157145943371,0.343647951341,1
linear,supported,random,rinf,optimized__minimum,0.3,2,200,0.015870185413,0,200,1,0,1,192,0.015870185413,0.343647950272,1
linear,supported,random,rinf,optimized__minimum,0.3,3,200,0.016027258379,0,200,1,0,1,288,0.016027258379,0.343647949954,1
linear,supported,random,rinf,uniform__minimum,0.2,0,200,0.0149994239888,0,194,0.97,0,1,0,0.0148917746238,0.371590642335,1
linear,supported,random,rinf,uniform__minimum,0.2,1,200,,,0,0,0,1,96,0.038888478258,0.535879831352,1
linear,supported,random,rinf,uniform__minimum,0.2,2,200,,,0,0,0,1,192,0.0523264574114,0.625828441398,1
linear,supported,random,rinf,uniform__minimum,0.2,3,200,,,0,0,0,1,288,0.064783168108,0.68991664016,1
linear,supported,random,rinf,uniform__minimum,0.3,0,200,0.0148917746238,0,200,1,0,1,0,0.0148917746238,0.371590642335,1
linear,supported,random,rinf,uniform__minimum,0.3,1,200,0.0382978352208,0,196,0.98,0,1,96,0.038888478258,0.535879831352,1
linear,supported,random,rinf,uniform__minimum,0.3,2,200,0.0302110749067,0,71,0.355,0,1,192,0.0523264574114,0.625828441398,1
linear,supported,random,rinf,uniform__minimum,0.3,3,200,0.0217295339043,0,11,0.055,0,1,288,0.064783168108,0.68991664016,1
linear,unreachable,nearest,r2,inverse_variance__minimum,0.2,0,200,,,0,0,0,1,0,1.29051241315,2.87957327181,1
linear,unreachable,nearest,r2,inverse_variance__minimum,0.2,1,200,,,0,0,0,1,96,1.27808870627,2.85076871612,1
linear,unreachable,nearest,r2,inverse_variance__minimum,0.2,2,200,,,0,0,0,1,192,1.26928967956,2.82930674762,1
