study_id,archive_path,rows,columns,selection_rank,variable,variable_label,value_label_count
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,20,loansamt_informal,amount (in MAD) of loans: informal source,0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,21,loansamt_branching,amount (in MAD) of loans: utility company,0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,22,loansamt_oamc,amount (in MAD) of loans: other mfi,0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,23,loansamt_total,amount (in MAD) of loans: total,0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,24,inv_business_assets,Non-agricultural business: purchases of assets past 12 months (in MAD),0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,25,asset_business,Non-agricultural business: current stock of assets (in MAD),0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,26,act_business,1 if declared non-agricultural self-employment activity,0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,27,act_number_business,number of non-agricultural self-employment activities,0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,28,selfempl_business,1 if non-agricultural self-employment activity,0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,29,sale_business,sales and self-consumption non-agricultural business past 12 months (in MAD),0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,30,expense_business,non-agricultural business: total expenses past 12 months (in MAD),0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,31,astock_business,non-agricultural business: assets and output stock (in MAD),0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,32,profit_agri,agriculture: profit past 12 months (in MAD),0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,33,profit_livestock,animal husbandry: profit past 12 months (in MAD),0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,34,profit_business,non-agricultural business: profit past 12 months (in MAD),0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,35,profit_total,self-employment activities: total profit past 12 months (in MAD),0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,36,income_agri,income from agriculture past 12 months (in MAD),0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,37,income_livestock,income from animal husbandry past 12 months (in MAD),0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,38,income_business,income from non-agricultural business past 12 months (in MAD),0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,39,income_dep,income from day labor and salaried past 12 months (in MAD),0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,40,income_remittance,income from remittances past 12 months (in MAD),0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,41,income_pension,income from retirement and pension past 12 months (in MAD),0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,42,income_assetsales,income from asset sales past 12 months (in MAD),0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,43,income_gvt,income from gov program past 12 months (in MAD),0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,44,income_othoth,income from other source past 12 months (in MAD),0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,45,income,total income past 12 months (in MAD),0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,46,income_work,"income from self-employment activities, day work and salaried past 12 months (in",0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,47,income_other_new,"income from remittances, pension, goverment and other source past 12 month (in M",0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,48,cons_repay,monthly loan repayments (in MAD),0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,49,consumption,total monthly consumption (in MAD),0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,50,consumption_pc,total monthly per capita consumption (in MAD),0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,51,wave_bl,survey round number,0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,52,aloansamt_alamana_bl,BL amount in MAD of outstanding loans: alamana,0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,53,aloansamt_informal_bl,BL amount in MAD of outstanding loans: informal source,0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,54,aloansamt_branching_bl,BL amount in MAD of outstanding loans: utility company,0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,55,aloansamt_oformal2_bl,BL amount in MAD of outstanding loans: other formal source,0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,56,act_business_bl,BL 1 if declared non-agricultural self-employment activity,0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,57,selfempl_business_bl,BL 1 if non-agricultural self-employment activity,0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,58,profit_total_bl,BL self-employment activities: total profit past 12 months (in MAD),0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,59,consumption_bl,BL total monthly consumption (in MAD),0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,60,consumption_pc_bl,BL total monthly per capita consumption (in MAD),0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,61,income_agri_bl,BL income from agriculture past 12 months (in MAD),0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,62,income_livestock_bl,BL income from animal husbandry past 12 months (in MAD),0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,63,income_business_bl,BL income from non-agricultural business past 12 months (in MAD),0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,64,income_dep_bl,BL income from day labor and salaried past 12 months (in MAD),0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,65,income_pension_bl,BL income from retirement and pension past 12 months (in MAD),0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,66,income_assetsales_bl,BL income from asset sales past 12 months (in MAD),0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,67,income_remittance_bl,BL income from remittances past 12 months (in MAD),0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,68,income_gvt_bl,BL income from gov program past 12 months (in MAD),0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,69,share_cons_income_bl,BL share of expenses to total income,0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,70,act_business_d_bl,1 if missing obs at baseline,0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,71,random5_final,1 if final random obs,0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,72,aloansamt_alamana_m,1 if aloansamt_alamana baseline obs non-missing,0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,73,aloansamt_oformal2_m,1 if aloansamt_oformal2 baseline obs non-missing,0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,74,aloansamt_informal_m,1 if aloansamt_informal baseline obs non-missing,0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,75,aloansamt_branching_m,1 if aloansamt_branching baseline obs non-missing,0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,76,act_business_m,1 if act_business baseline obs non-missing,0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,77,consumption_m,1 if consumption baseline obs non-missing,0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,78,consumption_pc_m,1 if consumption_pc baseline obs non-missing,0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,79,income_remittance_m,1 if income_remittance baseline obs non-missing,0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,80,income_pension_m,1 if income_pension baseline obs non-missing,0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,81,income_gvt_m,1 if income_gvt baseline obs non-missing,0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,82,income_assetsales_m,1 if income_assetsales baseline obs non-missing,0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,83,income_agri_m,1 if income_agri baseline obs non-missing,0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,84,income_livestock_m,1 if income_livestock baseline obs non-missing,0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,85,income_business_m,1 if income_business baseline obs non-missing,0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,86,income_dep_m,1 if income_dep baseline obs non-missing,0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,87,profit_total_m,1 if profit_total baseline obs non-missing,0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,88,selfempl_business_m,1 if selfempl_business baseline obs non-missing,0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,89,share_cons_income_m,1 if share_cons_income baseline obs non-missing,0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,90,attrition_treat,1 if attrited x treated village,0
crepon_2015,data/microcredit-rct-data/crepon-et-al-2015/Data-Code_AEJApp_MicrocreditMorocco/Output/endline_baseline_outcomes.dta,5524,518,91,meattrition_treat,1 if attrited x treated village - minisurvey sample,0
tarozzi_2015,data/microcredit-rct-data/tarozzi-et-al-2015/TarozziEtAlReplicationFiles/data.dta,12675,336,0,loans_informal,Outstanding loans from informal sources,0
tarozzi_2015,data/microcredit-rct-data/tarozzi-et-al-2015/TarozziEtAlReplicationFiles/data.dta,12675,336,1,loans_formal,Outstanding loans from banks/cooperatives,0
tarozzi_2015,data/microcredit-rct-data/tarozzi-et-al-2015/TarozziEtAlReplicationFiles/data.dta,12675,336,2,loans_rca,Outstanding loans from revolving credit associations,0
tarozzi_2015,data/microcredit-rct-data/tarozzi-et-al-2015/TarozziEtAlReplicationFiles/data.dta,12675,336,3,loans_ngo,Outstanding loans from NGO,0
tarozzi_2015,data/microcredit-rct-data/tarozzi-et-al-2015/TarozziEtAlReplicationFiles/data.dta,12675,336,4,loans_mf,Outstanding loans from MF (Follow-up only),0
tarozzi_2015,data/microcredit-rct-data/tarozzi-et-al-2015/TarozziEtAlReplicationFiles/data.dta,12675,336,5,loans_ml,Outstanding loans from Money Lenders,0
tarozzi_2015,data/microcredit-rct-data/tarozzi-et-al-2015/TarozziEtAlReplicationFiles/data.dta,12675,336,6,loans_rca_w,Women's outstanding loans from RCA,0
tarozzi_2015,data/microcredit-rct-data/tarozzi-et-al-2015/TarozziEtAlReplicationFiles/data.dta,12675,336,7,loans_mf_w,Women's outstanding loans from MF (Follow-up only),0
tarozzi_2015,data/microcredit-rct-data/tarozzi-et-al-2015/TarozziEtAlReplicationFiles/data.dta,12675,336,8,loanw_k,Outstanding loans for capital investment,0
tarozzi_2015,data/microcredit-rct-data/tarozzi-et-al-2015/TarozziEtAlReplicationFiles/data.dta,12675,336,9,loanw_var,Outstanding loans to purchase variable inputs,0
tarozzi_2015,data/microcredit-rct-data/tarozzi-et-al-2015/TarozziEtAlReplicationFiles/data.dta,12675,336,10,loanw_c,Outstanding loans for consumption,0
tarozzi_2015,data/microcredit-rct-data/tarozzi-et-al-2015/TarozziEtAlReplicationFiles/data.dta,12675,336,11,loanw_s,Outstanding loans to pay for schooling costs,0
tarozzi_2015,data/microcredit-rct-data/tarozzi-et-al-2015/TarozziEtAlReplicationFiles/data.dta,12675,336,12,loanp_owncrop,Outstanding loans to finance production of food crops,0
tarozzi_2015,data/microcredit-rct-data/tarozzi-et-al-2015/TarozziEtAlReplicationFiles/data.dta,12675,336,13,loanp_cashcrop,Outstanding loans to finance production of cash crops,0
tarozzi_2015,data/microcredit-rct-data/tarozzi-et-al-2015/TarozziEtAlReplicationFiles/data.dta,12675,336,14,loanp_animals,Outstanding loans to finance livestock activity,0
tarozzi_2015,data/microcredit-rct-data/tarozzi-et-al-2015/TarozziEtAlReplicationFiles/data.dta,12675,336,15,loanp_other,Outstanding loans to finance other economic activity,0
tarozzi_2015,data/microcredit-rct-data/tarozzi-et-al-2015/TarozziEtAlReplicationFiles/data.dta,12675,336,16,loanstot,Total outstanding loans (2006 Birr),0
tarozzi_2015,data/microcredit-rct-data/tarozzi-et-al-2015/TarozziEtAlReplicationFiles/data.dta,12675,336,17,loanstot_prod,Total outstanding loans for productive purposes (2006 Birr),0
tarozzi_2015,data/microcredit-rct-data/tarozzi-et-al-2015/TarozziEtAlReplicationFiles/data.dta,12675,336,18,loanstot_rca,Total outstanding loans from RC Associations (2006 Birr),0
tarozzi_2015,data/microcredit-rct-data/tarozzi-et-al-2015/TarozziEtAlReplicationFiles/data.dta,12675,336,19,loanstot_mf,"Total outstanding loans from MF (2006 Birr, Follow-up only)",0
tarozzi_2015,data/microcredit-rct-data/tarozzi-et-al-2015/TarozziEtAlReplicationFiles/data.dta,12675,336,20,loanstot_informal,Total outstanding loans from informal sources (2003 Birr),0
tarozzi_2015,data/microcredit-rct-data/tarozzi-et-al-2015/TarozziEtAlReplicationFiles/data.dta,12675,336,21,loanstot_formal,Total outstanding loans from banks/cooperatives (2003 Birr),0
tarozzi_2015,data/microcredit-rct-data/tarozzi-et-al-2015/TarozziEtAlReplicationFiles/data.dta,12675,336,22,loanstot_ngo,Total outstanding loans from NGO (2003 Birr),0
tarozzi_2015,data/microcredit-rct-data/tarozzi-et-al-2015/TarozziEtAlReplicationFiles/data.dta,12675,336,23,loanstot_woman,Total outstanding loans initiated by women,0
tarozzi_2015,data/microcredit-rct-data/tarozzi-et-al-2015/TarozziEtAlReplicationFiles/data.dta,12675,336,24,loans,Any outstanding loan in household,0
tarozzi_2015,data/microcredit-rct-data/tarozzi-et-al-2015/TarozziEtAlReplicationFiles/data.dta,12675,336,25,loans_nothead,Any outstanding loan not initiated by household head,0
tarozzi_2015,data/microcredit-rct-data/tarozzi-et-al-2015/TarozziEtAlReplicationFiles/data.dta,12675,336,26,loans_woman,Any outstanding loan initiated by a woman,0
tarozzi_2015,data/microcredit-rct-data/tarozzi-et-al-2015/TarozziEtAlReplicationFiles/data.dta,12675,336,27,loans_any,Household has any outstanding loan,2
tarozzi_2015,data/microcredit-rct-data/tarozzi-et-al-2015/TarozziEtAlReplicationFiles/data.dta,12675,336,28,loans_rep12,Household repaid any loan last 12 months,2
tarozzi_2015,data/microcredit-rct-data/tarozzi-et-al-2015/TarozziEtAlReplicationFiles/data.dta,12675,336,29,oldbusiness,,0
tarozzi_2015,data/microcredit-rct-data/tarozzi-et-al-2015/TarozziEtAlReplicationFiles/data.dta,12675,336,30,revenues,Tot revenues (cropsales + bsns_sales + anim_totsales),0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,0,fu_hh_not_seek_treat,Didn't Visit Doctor Due to Financial Constraints,5
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,1,fu_hh_business_ins,HH Business Insurance,5
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,2,fu_business_description_1,Description of Business Activities,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,3,fu_business_description_2,Description of Business Activities,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,4,fu_business_description_3,Description of Business Activities,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,5,fu_business_description_4,Description of Business Activities,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,6,fu_business_description_5,,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,7,fu_business_description_6,,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,8,fu_business_description_7,,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,9,fu_business_description_8,,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,10,fu_profit_1,Profit past Month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,11,fu_profit_2,Profit past Month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,12,fu_profit_3,Profit past Month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,13,fu_profit_4,Profit past Month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,14,fu_profit_5,Profit past Month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,15,fu_profit_6,Profit past Month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,16,fu_profit_7,Profit past Month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,17,fu_profit_8,Profit past Month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,18,fu_self_salary_profit,Self Salary Included in Profit Calculation,5
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,19,fu_number_loans,Number of Loans in Last Yr,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,20,fu_loans,Loans Outstanding,6
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,21,fu_dum_loan_use_capital,Dummy loan use: capital,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,22,fu_dum_loan_use_general,Dummy loan use: general,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,23,fu_dum_loan_use_mainten,Dummy loan use: maintenance,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,24,fu_dum_loan_use_school,Dummy loan use: school,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,25,fu_dum_loan_use_medical,Dummy loan use: medical,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,26,fu_dum_loan_use_pay_loans,Dummy loan use: pay other loans,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,27,fu_dum_loan_use_asset,Dummy loan use: purchase asset,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,28,fu_loans_last_yr_bank,Loans Last year Bank,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,29,fu_loans_last_yr_lending_org,Loans Last yr Lending Org,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,30,fu_loans_last_yr_ngo,Loans Last yr NGO,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,31,fu_loans_last_yr_credit_union,Loans Last yr Credit Union,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,32,fu_loans_last_yr_paluwagan,Loans Last yr Paluwagan,0
