k,replicate,test_scale,method,radius,joint_covered,marginal_fraction
4,1342,2,marginal_only_invalid,1.79713394141,False,0.6
4,1342,2,gaussian_union,2.57582930355,True,1
4,1343,1,joint_max,2.4538924932,True,1
4,1343,1,marginal_only_invalid,2.08679227265,True,1
4,1343,1,gaussian_union,2.57582930355,True,1
4,1343,2,joint_max,2.4538924932,False,0.8
4,1343,2,marginal_only_invalid,2.08679227265,False,0.8
4,1343,2,gaussian_union,2.57582930355,False,0.8
4,1344,1,joint_max,2.59941199027,True,1
4,1344,1,marginal_only_invalid,1.85129410997,True,1
4,1344,1,gaussian_union,2.57582930355,True,1
4,1344,2,joint_max,2.59941199027,False,0.4
4,1344,2,marginal_only_invalid,1.85129410997,False,0.4
4,1344,2,gaussian_union,2.57582930355,False,0.4
4,1345,1,joint_max,2.59550531845,True,1
4,1345,1,marginal_only_invalid,2.11856171996,True,1
4,1345,1,gaussian_union,2.57582930355,True,1
4,1345,2,joint_max,2.59550531845,False,0.8
4,1345,2,marginal_only_invalid,2.11856171996,False,0.6
4,1345,2,gaussian_union,2.57582930355,False,0.8
4,1346,1,joint_max,2.47568208303,True,1
4,1346,1,marginal_only_invalid,1.86457620652,True,1
4,1346,1,gaussian_union,2.57582930355,True,1
4,1346,2,joint_max,2.47568208303,True,1
4,1346,2,marginal_only_invalid,1.86457620652,True,1
4,1346,2,gaussian_union,2.57582930355,True,1
4,1347,1,joint_max,2.60964709101,True,1
4,1347,1,marginal_only_invalid,1.9178853011,True,1
4,1347,1,gaussian_union,2.57582930355,True,1
4,1347,2,joint_max,2.60964709101,False,0.8
4,1347,2,marginal_only_invalid,1.9178853011,False,0.6
4,1347,2,gaussian_union,2.57582930355,False,0.8
4,1348,1,joint_max,2.59799204863,True,1
4,1348,1,marginal_only_invalid,1.92314754498,True,1
4,1348,1,gaussian_union,2.57582930355,True,1
4,1348,2,joint_max,2.59799204863,True,1
4,1348,2,marginal_only_invalid,1.92314754498,False,0.8
4,1348,2,gaussian_union,2.57582930355,True,1
4,1349,1,joint_max,2.41504998083,True,1
4,1349,1,marginal_only_invalid,1.86980054111,True,1
4,1349,1,gaussian_union,2.57582930355,True,1
4,1349,2,joint_max,2.41504998083,True,1
4,1349,2,marginal_only_invalid,1.86980054111,False,0.8
4,1349,2,gaussian_union,2.57582930355,True,1
4,1350,1,joint_max,2.61632029214,True,1
4,1350,1,marginal_only_invalid,2.03325260767,False,0.6
4,1350,1,gaussian_union,2.57582930355,True,1
4,1350,2,joint_max,2.61632029214,False,0.6
4,1350,2,marginal_only_invalid,2.03325260767,False,0.4
4,1350,2,gaussian_union,2.57582930355,False,0.6
4,1351,1,joint_max,2.68274109409,True,1
4,1351,1,marginal_only_invalid,1.93790189059,True,1
4,1351,1,gaussian_union,2.57582930355,True,1
4,1351,2,joint_max,2.68274109409,True,1
4,1351,2,marginal_only_invalid,1.93790189059,False,0.6
4,1351,2,gaussian_union,2.57582930355,True,1
4,1352,1,joint_max,2.57153644481,True,1
4,1352,1,marginal_only_invalid,1.99443058696,True,1
4,1352,1,gaussian_union,2.57582930355,True,1
4,1352,2,joint_max,2.57153644481,False,0.8
4,1352,2,marginal_only_invalid,1.99443058696,False,0.8
4,1352,2,gaussian_union,2.57582930355,False,0.8
4,1353,1,joint_max,2.44126182218,True,1
4,1353,1,marginal_only_invalid,1.95759285941,True,1
4,1353,1,gaussian_union,2.57582930355,True,1
4,1353,2,joint_max,2.44126182218,True,1
4,1353,2,marginal_only_invalid,1.95759285941,False,0.8
4,1353,2,gaussian_union,2.57582930355,True,1
4,1354,1,joint_max,2.47514267205,True,1
4,1354,1,marginal_only_invalid,1.99042754848,True,1
4,1354,1,gaussian_union,2.57582930355,True,1
4,1354,2,joint_max,2.47514267205,False,0.6
4,1354,2,marginal_only_invalid,1.99042754848,False,0.6
4,1354,2,gaussian_union,2.57582930355,False,0.6
4,1355,1,joint_max,2.57896424666,True,1
4,1355,1,marginal_only_invalid,1.94709064525,True,1
4,1355,1,gaussian_union,2.57582930355,True,1
4,1355,2,joint_max,2.57896424666,False,0.8
4,1355,2,marginal_only_invalid,1.94709064525,False,0.8
4,1355,2,gaussian_union,2.57582930355,False,0.8
4,1356,1,joint_max,2.85157363061,True,1
4,1356,1,marginal_only_invalid,1.88719800053,False,0.8
4,1356,1,gaussian_union,2.57582930355,True,1
4,1356,2,joint_max,2.85157363061,False,0.8
4,1356,2,marginal_only_invalid,1.88719800053,False,0.6
4,1356,2,gaussian_union,2.57582930355,False,0.8
4,1357,1,joint_max,2.46531212996,True,1
4,1357,1,marginal_only_invalid,1.83394886875,True,1
4,1357,1,gaussian_union,2.57582930355,True,1
4,1357,2,joint_max,2.46531212996,True,1
4,1357,2,marginal_only_invalid,1.83394886875,True,1
4,1357,2,gaussian_union,2.57582930355,True,1
4,1358,1,joint_max,2.55739052408,True,1
4,1358,1,marginal_only_invalid,1.96204362169,True,1
4,1358,1,gaussian_union,2.57582930355,True,1
4,1358,2,joint_max,2.55739052408,False,0.6
4,1358,2,marginal_only_invalid,1.96204362169,False,0.6
4,1358,2,gaussian_union,2.57582930355,False,0.6
4,1359,1,joint_max,2.86239120856,True,1
4,1359,1,marginal_only_invalid,2.01310681783,True,1
4,1359,1,gaussian_union,2.57582930355,True,1
4,1359,2,joint_max,2.86239120856,False,0.8
4,1359,2,marginal_only_invalid,2.01310681783,False,0.8
4,1359,2,gaussian_union,2.57582930355,False,0.8
4,1360,1,joint_max,2.47834546456,True,1
4,1360,1,marginal_only_invalid,1.86979739349,True,1
4,1360,1,gaussian_union,2.57582930355,True,1
4,1360,2,joint_max,2.47834546456,False,0.8
4,1360,2,marginal_only_invalid,1.86979739349,False,0.8
4,1360,2,gaussian_union,2.57582930355,True,1
4,1361,1,joint_max,2.44688218475,True,1
4,1361,1,marginal_only_invalid,1.69361862116,False,0.4
4,1361,1,gaussian_union,2.57582930355,True,1
4,1361,2,joint_max,2.44688218475,False,0.4
4,1361,2,marginal_only_invalid,1.69361862116,False,0.4
4,1361,2,gaussian_union,2.57582930355,False,0.4
4,1362,1,joint_max,2.54059911058,True,1
4,1362,1,marginal_only_invalid,2.00750314814,True,1
4,1362,1,gaussian_union,2.57582930355,True,1
4,1362,2,joint_max,2.54059911058,True,1
4,1362,2,marginal_only_invalid,2.00750314814,False,0.8
4,1362,2,gaussian_union,2.57582930355,True,1
4,1363,1,joint_max,2.71713272709,True,1
4,1363,1,marginal_only_invalid,1.86274493433,True,1
4,1363,1,gaussian_union,2.57582930355,True,1
4,1363,2,joint_max,2.71713272709,True,1
4,1363,2,marginal_only_invalid,1.86274493433,False,0.8
4,1363,2,gaussian_union,2.57582930355,False,0.8
4,1364,1,joint_max,2.83884715689,True,1
4,1364,1,marginal_only_invalid,1.88685291792,True,1
4,1364,1,gaussian_union,2.57582930355,True,1
4,1364,2,joint_max,2.83884715689,True,1
4,1364,2,marginal_only_invalid,1.88685291792,False,0.6
4,1364,2,gaussian_union,2.57582930355,True,1
4,1365,1,joint_max,2.53109075626,True,1
4,1365,1,marginal_only_invalid,1.93262107354,True,1
4,1365,1,gaussian_union,2.57582930355,True,1
4,1365,2,joint_max,2.53109075626,False,0.6
4,1365,2,marginal_only_invalid,1.93262107354,False,0.6
4,1365,2,gaussian_union,2.57582930355,False,0.6
4,1366,1,joint_max,2.75587446005,True,1
4,1366,1,marginal_only_invalid,2.16533343267,True,1
4,1366,1,gaussian_union,2.57582930355,True,1
4,1366,2,joint_max,2.75587446005,False,0.8
4,1366,2,marginal_only_invalid,2.16533343267,False,0.8
4,1366,2,gaussian_union,2.57582930355,False,0.8
4,1367,1,joint_max,2.60359863365,True,1
4,1367,1,marginal_only_invalid,1.76774608711,True,1
4,1367,1,gaussian_union,2.57582930355,True,1
4,1367,2,joint_max,2.60359863365,True,1
4,1367,2,marginal_only_invalid,1.76774608711,False,0.8
4,1367,2,gaussian_union,2.57582930355,True,1
4,1368,1,joint_max,2.64330051695,True,1
4,1368,1,marginal_only_invalid,2.06640072852,True,1
4,1368,1,gaussian_union,2.57582930355,True,1
4,1368,2,joint_max,2.64330051695,False,0.8
4,1368,2,marginal_only_invalid,2.06640072852,False,0.8
4,1368,2,gaussian_union,2.57582930355,False,0.8
4,1369,1,joint_max,2.60621213598,True,1
4,1369,1,marginal_only_invalid,1.73025549276,True,1
4,1369,1,gaussian_union,2.57582930355,True,1
4,1369,2,joint_max,2.60621213598,False,0.8
4,1369,2,marginal_only_invalid,1.73025549276,False,0.8
4,1369,2,gaussian_union,2.57582930355,False,0.8
4,1370,1,joint_max,2.60069529915,True,1
4,1370,1,marginal_only_invalid,2.02815636981,True,1
4,1370,1,gaussian_union,2.57582930355,True,1
4,1370,2,joint_max,2.60069529915,False,0.8
4,1370,2,marginal_only_invalid,2.02815636981,False,0.6
4,1370,2,gaussian_union,2.57582930355,False,0.8
4,1371,1,joint_max,2.67517551767,True,1
4,1371,1,marginal_only_invalid,1.8305541822,True,1
4,1371,1,gaussian_union,2.57582930355,True,1
4,1371,2,joint_max,2.67517551767,False,0.6
4,1371,2,marginal_only_invalid,1.8305541822,False,0.4
4,1371,2,gaussian_union,2.57582930355,False,0.6
4,1372,1,joint_max,2.49263334603,True,1
4,1372,1,marginal_only_invalid,1.87713149468,False,0.8
4,1372,1,gaussian_union,2.57582930355,True,1
4,1372,2,joint_max,2.49263334603,False,0.6
4,1372,2,marginal_only_invalid,1.87713149468,False,0.6
4,1372,2,gaussian_union,2.57582930355,False,0.6
4,1373,1,joint_max,2.6836554378,True,1
4,1373,1,marginal_only_invalid,2.11960348534,False,0.8
4,1373,1,gaussian_union,2.57582930355,True,1
4,1373,2,joint_max,2.6836554378,False,0.8
4,1373,2,marginal_only_invalid,2.11960348534,False,0.4
4,1373,2,gaussian_union,2.57582930355,False,0.8
4,1374,1,joint_max,2.58612242507,True,1
4,1374,1,marginal_only_invalid,2.02384945649,True,1
4,1374,1,gaussian_union,2.57582930355,True,1
4,1374,2,joint_max,2.58612242507,False,0.6
4,1374,2,marginal_only_invalid,2.02384945649,False,0.4
4,1374,2,gaussian_union,2.57582930355,False,0.6
4,1375,1,joint_max,2.60261358361,True,1
4,1375,1,marginal_only_invalid,2.01755289077,True,1
4,1375,1,gaussian_union,2.57582930355,True,1
4,1375,2,joint_max,2.60261358361,False,0.8
4,1375,2,marginal_only_invalid,2.01755289077,False,0.8
4,1375,2,gaussian_union,2.57582930355,False,0.8
4,1376,1,joint_max,2.51790853689,True,1
4,1376,1,marginal_only_invalid,1.95044062194,True,1
4,1376,1,gaussian_union,2.57582930355,True,1
4,1376,2,joint_max,2.51790853689,False,0.8
4,1376,2,marginal_only_invalid,1.95044062194,False,0.8
4,1376,2,gaussian_union,2.57582930355,False,0.8
4,1377,1,joint_max,2.52095173851,True,1
4,1377,1,marginal_only_invalid,1.99802727416,False,0.8
4,1377,1,gaussian_union,2.57582930355,True,1
4,1377,2,joint_max,2.52095173851,False,0.8
4,1377,2,marginal_only_invalid,1.99802727416,False,0.6
4,1377,2,gaussian_union,2.57582930355,False,0.8
4,1378,1,joint_max,2.64040334684,True,1
4,1378,1,marginal_only_invalid,2.14515152823,True,1
4,1378,1,gaussian_union,2.57582930355,True,1
4,1378,2,joint_max,2.64040334684,False,0.8
4,1378,2,marginal_only_invalid,2.14515152823,False,0.6
4,1378,2,gaussian_union,2.57582930355,False,0.8
4,1379,1,joint_max,2.78569652796,True,1
4,1379,1,marginal_only_invalid,1.96279986482,False,0.8
4,1379,1,gaussian_union,2.57582930355,False,0.8
4,1379,2,joint_max,2.78569652796,False,0.8
4,1379,2,marginal_only_invalid,1.96279986482,False,0.8
4,1379,2,gaussian_union,2.57582930355,False,0.8
4,1380,1,joint_max,2.48379877603,True,1
4,1380,1,marginal_only_invalid,1.89332741293,True,1
4,1380,1,gaussian_union,2.57582930355,True,1
4,1380,2,joint_max,2.48379877603,False,0.8
4,1380,2,marginal_only_invalid,1.89332741293,False,0.8
4,1380,2,gaussian_union,2.57582930355,False,0.8
4,1381,1,joint_max,2.64408697303,True,1
4,1381,1,marginal_only_invalid,1.91378371713,False,0.8
4,1381,1,gaussian_union,2.57582930355,True,1
4,1381,2,joint_max,2.64408697303,False,0.8
4,1381,2,marginal_only_invalid,1.91378371713,False,0.6
4,1381,2,gaussian_union,2.57582930355,False,0.8
4,1382,1,joint_max,2.48595949908,False,0.8
4,1382,1,marginal_only_invalid,1.91776126701,False,0.8
4,1382,1,gaussian_union,2.57582930355,True,1
4,1382,2,joint_max,2.48595949908,False,0.4
4,1382,2,marginal_only_invalid,1.91776126701,False,0.4
4,1382,2,gaussian_union,2.57582930355,False,0.4
4,1383,1,joint_max,2.79447758092,True,1
4,1383,1,marginal_only_invalid,1.92682386367,True,1
4,1383,1,gaussian_union,2.57582930355,True,1
4,1383,2,joint_max,2.79447758092,True,1
4,1383,2,marginal_only_invalid,1.92682386367,False,0.6
4,1383,2,gaussian_union,2.57582930355,False,0.8
4,1384,1,joint_max,2.43398943891,True,1
4,1384,1,marginal_only_invalid,1.80103551892,False,0.8
4,1384,1,gaussian_union,2.57582930355,True,1
4,1384,2,joint_max,2.43398943891,False,0.4
4,1384,2,marginal_only_invalid,1.80103551892,False,0.2
4,1384,2,gaussian_union,2.57582930355,False,0.4
4,1385,1,joint_max,2.59431969927,True,1
4,1385,1,marginal_only_invalid,1.95440289802,True,1
4,1385,1,gaussian_union,2.57582930355,True,1
4,1385,2,joint_max,2.59431969927,False,0.8
4,1385,2,marginal_only_invalid,1.95440289802,False,0.6
4,1385,2,gaussian_union,2.57582930355,False,0.8
4,1386,1,joint_max,2.55550332297,True,1
4,1386,1,marginal_only_invalid,2.13124547346,True,1
4,1386,1,gaussian_union,2.57582930355,True,1
4,1386,2,joint_max,2.55550332297,False,0.8
4,1386,2,marginal_only_invalid,2.13124547346,False,0.8
4,1386,2,gaussian_union,2.57582930355,False,0.8
4,1387,1,joint_max,2.58717197991,True,1
4,1387,1,marginal_only_invalid,1.91463859661,True,1
4,1387,1,gaussian_union,2.57582930355,True,1
4,1387,2,joint_max,2.58717197991,False,0.8
4,1387,2,marginal_only_invalid,1.91463859661,False,0.6
4,1387,2,gaussian_union,2.57582930355,False,0.8
4,1388,1,joint_max,2.42248443302,True,1
4,1388,1,marginal_only_invalid,1.868101039,True,1
4,1388,1,gaussian_union,2.57582930355,True,1
4,1388,2,joint_max,2.42248443302,False,0.8
4,1388,2,marginal_only_invalid,1.868101039,False,0.6
4,1388,2,gaussian_union,2.57582930355,False,0.8
4,1389,1,joint_max,2.61874116509,True,1
4,1389,1,marginal_only_invalid,1.92801173408,True,1
4,1389,1,gaussian_union,2.57582930355,True,1
4,1389,2,joint_max,2.61874116509,False,0.8
4,1389,2,marginal_only_invalid,1.92801173408,False,0.8
4,1389,2,gaussian_union,2.57582930355,False,0.8
4,1390,1,joint_max,2.52157566285,True,1
4,1390,1,marginal_only_invalid,2.09079916037,True,1
4,1390,1,gaussian_union,2.57582930355,True,1
4,1390,2,joint_max,2.52157566285,False,0.6
4,1390,2,marginal_only_invalid,2.09079916037,False,0.6
4,1390,2,gaussian_union,2.57582930355,False,0.8
4,1391,1,joint_max,2.5290721686,True,1
4,1391,1,marginal_only_invalid,2.02252630574,True,1
4,1391,1,gaussian_union,2.57582930355,True,1
4,1391,2,joint_max,2.5290721686,False,0.8
4,1391,2,marginal_only_invalid,2.02252630574,False,0.8
4,1391,2,gaussian_union,2.57582930355,False,0.8
4,1392,1,joint_max,2.34248993073,True,1
4,1392,1,marginal_only_invalid,1.7890132433,True,1
4,1392,1,gaussian_union,2.57582930355,True,1
4,1392,2,joint_max,2.34248993073,False,0.6
4,1392,2,marginal_only_invalid,1.7890132433,False,0.2
4,1392,2,gaussian_union,2.57582930355,False,0.8
4,1393,1,joint_max,2.61470394443,True,1
4,1393,1,marginal_only_invalid,2.01369201443,False,0.8
4,1393,1,gaussian_union,2.57582930355,True,1
4,1393,2,joint_max,2.61470394443,False,0.8
4,1393,2,marginal_only_invalid,2.01369201443,False,0.8
4,1393,2,gaussian_union,2.57582930355,False,0.8
4,1394,1,joint_max,2.63582925793,True,1
4,1394,1,marginal_only_invalid,1.96210535673,True,1
4,1394,1,gaussian_union,2.57582930355,True,1
4,1394,2,joint_max,2.63582925793,True,1
4,1394,2,marginal_only_invalid,1.96210535673,False,0.8
4,1394,2,gaussian_union,2.57582930355,True,1
4,1395,1,joint_max,2.45149735791,True,1
4,1395,1,marginal_only_invalid,2.00467374929,True,1
4,1395,1,gaussian_union,2.57582930355,True,1
4,1395,2,joint_max,2.45149735791,False,0.6
4,1395,2,marginal_only_invalid,2.00467374929,False,0.6
4,1395,2,gaussian_union,2.57582930355,False,0.6
4,1396,1,joint_max,2.46523597858,True,1
4,1396,1,marginal_only_invalid,2.12147170245,True,1
4,1396,1,gaussian_union,2.57582930355,True,1
4,1396,2,joint_max,2.46523597858,False,0.4
4,1396,2,marginal_only_invalid,2.12147170245,False,0.4
4,1396,2,gaussian_union,2.57582930355,False,0.4
4,1397,1,joint_max,2.62428795326,True,1
4,1397,1,marginal_only_invalid,2.04426391563,True,1
4,1397,1,gaussian_union,2.57582930355,True,1
4,1397,2,joint_max,2.62428795326,True,1
4,1397,2,marginal_only_invalid,2.04426391563,False,0.8
4,1397,2,gaussian_union,2.57582930355,True,1
4,1398,1,joint_max,2.58108909492,True,1
4,1398,1,marginal_only_invalid,2.04883449175,True,1
4,1398,1,gaussian_union,2.57582930355,True,1
4,1398,2,joint_max,2.58108909492,False,0.6
4,1398,2,marginal_only_invalid,2.04883449175,False,0.6
4,1398,2,gaussian_union,2.57582930355,False,0.6
4,1399,1,joint_max,2.53791122946,True,1
4,1399,1,marginal_only_invalid,1.88817227483,True,1
4,1399,1,gaussian_union,2.57582930355,True,1
4,1399,2,joint_max,2.53791122946,False,0.8
4,1399,2,marginal_only_invalid,1.88817227483,False,0.6
4,1399,2,gaussian_union,2.57582930355,False,0.8
4,1400,1,joint_max,2.72569075453,True,1
4,1400,1,marginal_only_invalid,2.10926503158,True,1
4,1400,1,gaussian_union,2.57582930355,True,1
4,1400,2,joint_max,2.72569075453,True,1
4,1400,2,marginal_only_invalid,2.10926503158,False,0.8
4,1400,2,gaussian_union,2.57582930355,False,0.8
4,1401,1,joint_max,2.57188524198,True,1
4,1401,1,marginal_only_invalid,2.07780194,True,1
4,1401,1,gaussian_union,2.57582930355,True,1
4,1401,2,joint_max,2.57188524198,False,0.8
4,1401,2,marginal_only_invalid,2.07780194,False,0.8
4,1401,2,gaussian_union,2.57582930355,False,0.8
4,1402,1,joint_max,2.42907118615,True,1
4,1402,1,marginal_only_invalid,1.94055269829,True,1
4,1402,1,gaussian_union,2.57582930355,True,1
4,1402,2,joint_max,2.42907118615,False,0.6
4,1402,2,marginal_only_invalid,1.94055269829,False,0.6
4,1402,2,gaussian_union,2.57582930355,False,0.6
4,1403,1,joint_max,2.66300510544,True,1
4,1403,1,marginal_only_invalid,2.05777032871,True,1
4,1403,1,gaussian_union,2.57582930355,True,1
4,1403,2,joint_max,2.66300510544,False,0.8
4,1403,2,marginal_only_invalid,2.05777032871,False,0.6
4,1403,2,gaussian_union,2.57582930355,False,0.8
4,1404,1,joint_max,2.51732227884,True,1
4,1404,1,marginal_only_invalid,1.8982451234,True,1
4,1404,1,gaussian_union,2.57582930355,True,1
4,1404,2,joint_max,2.51732227884,True,1
4,1404,2,marginal_only_invalid,1.8982451234,False,0.8
4,1404,2,gaussian_union,2.57582930355,True,1
4,1405,1,joint_max,2.66860800263,True,1
4,1405,1,marginal_only_invalid,1.82558124644,False,0.8
4,1405,1,gaussian_union,2.57582930355,True,1
4,1405,2,joint_max,2.66860800263,False,0.6
4,1405,2,marginal_only_invalid,1.82558124644,False,0.6
4,1405,2,gaussian_union,2.57582930355,False,0.6
4,1406,1,joint_max,2.81464225886,True,1
4,1406,1,marginal_only_invalid,1.98479027696,True,1
4,1406,1,gaussian_union,2.57582930355,True,1
4,1406,2,joint_max,2.81464225886,True,1
4,1406,2,marginal_only_invalid,1.98479027696,False,0.8
4,1406,2,gaussian_union,2.57582930355,True,1
4,1407,1,joint_max,2.62128697461,True,1
4,1407,1,marginal_only_invalid,1.91993517319,True,1
4,1407,1,gaussian_union,2.57582930355,True,1
4,1407,2,joint_max,2.62128697461,False,0.8
4,1407,2,marginal_only_invalid,1.91993517319,False,0.6
4,1407,2,gaussian_union,2.57582930355,False,0.8
4,1408,1,joint_max,2.67314747521,True,1
4,1408,1,marginal_only_invalid,2.05719569165,True,1
4,1408,1,gaussian_union,2.57582930355,True,1
4,1408,2,joint_max,2.67314747521,False,0.8
4,1408,2,marginal_only_invalid,2.05719569165,False,0.8
4,1408,2,gaussian_union,2.57582930355,False,0.8
4,1409,1,joint_max,2.75678537099,True,1
4,1409,1,marginal_only_invalid,2.12669291151,True,1
4,1409,1,gaussian_union,2.57582930355,True,1
4,1409,2,joint_max,2.75678537099,False,0.8
4,1409,2,marginal_only_invalid,2.12669291151,False,0.6
4,1409,2,gaussian_union,2.57582930355,False,0.6
4,1410,1,joint_max,2.58463866711,True,1
4,1410,1,marginal_only_invalid,2.0610935273,True,1
