surface,scenario,replicate,method,stage,candidate,planned_radius,solver_failures
linear,unreachable,106,rinf_targeted,2,6,1.32319176251659,0
linear,unreachable,106,rinf_targeted,2,7,1.32319176251659,0
linear,unreachable,106,rinf_targeted,2,8,1.32319176251659,0
linear,unreachable,106,rinf_targeted,3,5,1.32319176251659,0
linear,unreachable,106,rinf_targeted,3,6,1.32319176251659,0
linear,unreachable,106,rinf_targeted,3,7,1.32319176251659,0
linear,unreachable,106,rinf_targeted,3,8,1.32319176251659,0
linear,unreachable,107,r2_targeted,1,4,1.37812097252129,0
linear,unreachable,107,r2_targeted,1,5,1.36626740326249,0
linear,unreachable,107,r2_targeted,1,6,1.34303309367696,0
linear,unreachable,107,r2_targeted,1,7,1.32353026752462,0
linear,unreachable,107,r2_targeted,1,8,1.31284520895997,0
linear,unreachable,107,r2_targeted,1,9,1.24795949479081,0
linear,unreachable,107,r2_targeted,2,4,1.24795949452863,0
linear,unreachable,107,r2_targeted,2,5,1.24674181778219,0
linear,unreachable,107,r2_targeted,2,6,1.22396969502764,0
linear,unreachable,107,r2_targeted,2,7,1.20592027663592,0
linear,unreachable,107,r2_targeted,2,8,1.19081168553305,0
linear,unreachable,107,r2_targeted,3,4,1.1908116855304,0
linear,unreachable,107,r2_targeted,3,5,1.19081168553305,0
linear,unreachable,107,r2_targeted,3,6,1.1828712450743,0
linear,unreachable,107,r2_targeted,3,7,1.17163798072714,0
linear,unreachable,107,rinf_targeted,1,4,1.38476634996465,0
linear,unreachable,107,rinf_targeted,1,5,1.38476634996465,0
linear,unreachable,107,rinf_targeted,1,6,1.38476634996465,0
linear,unreachable,107,rinf_targeted,1,7,1.38248151279946,0
linear,unreachable,107,rinf_targeted,1,8,1.35517812331081,0
linear,unreachable,107,rinf_targeted,1,9,1.25534350418019,0
linear,unreachable,107,rinf_targeted,2,4,1.25534350418019,0
linear,unreachable,107,rinf_targeted,2,5,1.25534350418019,0
linear,unreachable,107,rinf_targeted,2,6,1.25534350418019,0
linear,unreachable,107,rinf_targeted,2,7,1.25534350418019,0
linear,unreachable,107,rinf_targeted,2,8,1.25534350418019,0
linear,unreachable,107,rinf_targeted,3,5,1.25534350418019,0
linear,unreachable,107,rinf_targeted,3,6,1.25534350418019,0
linear,unreachable,107,rinf_targeted,3,7,1.25534350418019,0
linear,unreachable,107,rinf_targeted,3,8,1.25534350418019,0
linear,unreachable,108,r2_targeted,1,4,1.39707167039359,0
linear,unreachable,108,r2_targeted,1,5,1.39183671432666,0
linear,unreachable,108,r2_targeted,1,6,1.36331770447141,0
linear,unreachable,108,r2_targeted,1,7,1.33209157235616,0
linear,unreachable,108,r2_targeted,1,8,1.33227046308713,0
linear,unreachable,108,r2_targeted,1,9,1.26199485133715,0
linear,unreachable,108,r2_targeted,2,4,1.26199485133715,0
linear,unreachable,108,r2_targeted,2,5,1.26199485133715,0
linear,unreachable,108,r2_targeted,2,6,1.24163805827627,0
linear,unreachable,108,r2_targeted,2,7,1.21147709932474,0
linear,unreachable,108,r2_targeted,2,8,1.20944626220161,0
linear,unreachable,108,r2_targeted,3,4,1.20944626217386,0
linear,unreachable,108,r2_targeted,3,5,1.20944626217011,0
linear,unreachable,108,r2_targeted,3,6,1.20291704582773,0
linear,unreachable,108,r2_targeted,3,7,1.18365307438206,0
linear,unreachable,108,rinf_targeted,1,4,1.40306028272049,0
linear,unreachable,108,rinf_targeted,1,5,1.40306028272049,0
linear,unreachable,108,rinf_targeted,1,6,1.40306028272049,0
linear,unreachable,108,rinf_targeted,1,7,1.38453914937798,0
linear,unreachable,108,rinf_targeted,1,8,1.3793545258481,0
linear,unreachable,108,rinf_targeted,1,9,1.26863638796432,0
linear,unreachable,108,rinf_targeted,2,4,1.26863638796432,0
linear,unreachable,108,rinf_targeted,2,5,1.26863638796432,0
linear,unreachable,108,rinf_targeted,2,6,1.26863638796432,0
linear,unreachable,108,rinf_targeted,2,7,1.26863638796432,0
linear,unreachable,108,rinf_targeted,2,8,1.26863638796432,0
linear,unreachable,108,rinf_targeted,3,5,1.26863638796432,0
linear,unreachable,108,rinf_targeted,3,6,1.26863638796432,0
linear,unreachable,108,rinf_targeted,3,7,1.26863638796432,0
linear,unreachable,108,rinf_targeted,3,8,1.26863638796432,0
linear,unreachable,109,r2_targeted,1,4,1.39419806901888,0
linear,unreachable,109,r2_targeted,1,5,1.38320663474068,0
linear,unreachable,109,r2_targeted,1,6,1.36867107234072,0
linear,unreachable,109,r2_targeted,1,7,1.32290704742374,0
linear,unreachable,109,r2_targeted,1,8,1.32992721955749,0
linear,unreachable,109,r2_targeted,1,9,1.25234123754748,0
linear,unreachable,109,r2_targeted,2,4,1.25234123754748,0
linear,unreachable,109,r2_targeted,2,5,1.25203012635763,0
linear,unreachable,109,r2_targeted,2,6,1.241395359946,0
linear,unreachable,109,r2_targeted,2,7,1.19779878230681,0
linear,unreachable,109,r2_targeted,2,8,1.20170453375718,0
linear,unreachable,109,r2_targeted,3,4,1.19779878220116,0
linear,unreachable,109,r2_targeted,3,5,1.19779878223187,0
linear,unreachable,109,r2_targeted,3,6,1.19606016084086,0
linear,unreachable,109,r2_targeted,3,8,1.17237467458847,0
linear,unreachable,109,rinf_targeted,1,4,1.39916389293008,0
linear,unreachable,109,rinf_targeted,1,5,1.39916389293008,0
linear,unreachable,109,rinf_targeted,1,6,1.39916389293008,0
linear,unreachable,109,rinf_targeted,1,7,1.36537226655945,0
linear,unreachable,109,rinf_targeted,1,8,1.37486766331634,0
linear,unreachable,109,rinf_targeted,1,9,1.25898277417466,0
linear,unreachable,109,rinf_targeted,2,4,1.25898277417466,0
linear,unreachable,109,rinf_targeted,2,5,1.25898277417466,0
linear,unreachable,109,rinf_targeted,2,6,1.25898277417466,0
linear,unreachable,109,rinf_targeted,2,7,1.25898277417466,0
linear,unreachable,109,rinf_targeted,2,8,1.25898277417466,0
linear,unreachable,109,rinf_targeted,3,5,1.25898277417466,0
linear,unreachable,109,rinf_targeted,3,6,1.25898277417466,0
linear,unreachable,109,rinf_targeted,3,7,1.25898277417466,0
linear,unreachable,109,rinf_targeted,3,8,1.25898277417466,0
linear,unreachable,110,r2_targeted,1,4,1.37545958578957,0
linear,unreachable,110,r2_targeted,1,5,1.3600224444343,0
linear,unreachable,110,r2_targeted,1,6,1.33848696089536,0
linear,unreachable,110,r2_targeted,1,7,1.31860797348957,0
linear,unreachable,110,r2_targeted,1,8,1.3067745755409,0
linear,unreachable,110,r2_targeted,1,9,1.27564462002409,0
linear,unreachable,110,r2_targeted,2,4,1.27564462002409,0
linear,unreachable,110,r2_targeted,2,5,1.26942651588554,0
linear,unreachable,110,r2_targeted,2,6,1.24763963420623,0
linear,unreachable,110,r2_targeted,2,7,1.2248681965877,0
linear,unreachable,110,r2_targeted,2,8,1.20981566850852,0
linear,unreachable,110,r2_targeted,3,4,1.20981566850852,0
linear,unreachable,110,r2_targeted,3,5,1.20959936878041,0
linear,unreachable,110,r2_targeted,3,6,1.19884562363604,0
linear,unreachable,110,r2_targeted,3,7,1.18499495077848,0
linear,unreachable,110,rinf_targeted,1,4,1.37979108933153,0
linear,unreachable,110,rinf_targeted,1,5,1.37979108933153,0
linear,unreachable,110,rinf_targeted,1,6,1.37979108933153,0
linear,unreachable,110,rinf_targeted,1,7,1.37754458040455,0
linear,unreachable,110,rinf_targeted,1,8,1.35095328285297,0
linear,unreachable,110,rinf_targeted,1,9,1.28910188961469,0
linear,unreachable,110,rinf_targeted,2,4,1.28910188961469,0
linear,unreachable,110,rinf_targeted,2,5,1.28910188961469,0
linear,unreachable,110,rinf_targeted,2,6,1.28910188961469,0
linear,unreachable,110,rinf_targeted,2,7,1.28910188961469,0
linear,unreachable,110,rinf_targeted,2,8,1.28910188961469,0
linear,unreachable,110,rinf_targeted,3,5,1.28910188961469,0
linear,unreachable,110,rinf_targeted,3,6,1.28910188961469,0
linear,unreachable,110,rinf_targeted,3,7,1.28910188961469,0
linear,unreachable,110,rinf_targeted,3,8,1.28910188961469,0
linear,unreachable,111,r2_targeted,1,4,1.38430357643642,0
linear,unreachable,111,r2_targeted,1,5,1.37509686398004,0
linear,unreachable,111,r2_targeted,1,6,1.36166933922629,0
linear,unreachable,111,r2_targeted,1,7,1.33653579074921,0
linear,unreachable,111,r2_targeted,1,8,1.33035098883782,0
linear,unreachable,111,r2_targeted,1,9,1.25221859415951,0
linear,unreachable,111,r2_targeted,2,4,1.25221859415951,0
linear,unreachable,111,r2_targeted,2,5,1.25135642639492,0
linear,unreachable,111,r2_targeted,2,6,1.23685953461273,0
linear,unreachable,111,r2_targeted,2,7,1.20905001027463,0
linear,unreachable,111,r2_targeted,2,8,1.20064251911396,0
linear,unreachable,111,r2_targeted,3,4,1.20064251886535,0
linear,unreachable,111,r2_targeted,3,5,1.20064251911396,0
linear,unreachable,111,r2_targeted,3,6,1.19656925326549,0
linear,unreachable,111,r2_targeted,3,7,1.17953300256652,0
linear,unreachable,111,rinf_targeted,1,4,1.40156426950072,0
linear,unreachable,111,rinf_targeted,1,5,1.40156426950072,0
linear,unreachable,111,rinf_targeted,1,6,1.40156426950072,0
linear,unreachable,111,rinf_targeted,1,7,1.39373534941559,0
linear,unreachable,111,rinf_targeted,1,8,1.37244046032105,0
linear,unreachable,111,rinf_targeted,1,9,1.25886013078669,0
linear,unreachable,111,rinf_targeted,2,4,1.25886013078669,0
linear,unreachable,111,rinf_targeted,2,5,1.25886013078669,0
linear,unreachable,111,rinf_targeted,2,6,1.25886013078669,0
linear,unreachable,111,rinf_targeted,2,7,1.25886013078669,0
linear,unreachable,111,rinf_targeted,2,8,1.25886013078669,0
linear,unreachable,111,rinf_targeted,3,5,1.25886013078669,0
linear,unreachable,111,rinf_targeted,3,6,1.25886013078669,0
linear,unreachable,111,rinf_targeted,3,7,1.25886013078669,0
linear,unreachable,111,rinf_targeted,3,8,1.25886013078669,0
linear,unreachable,112,r2_targeted,1,4,1.41569693996959,0
linear,unreachable,112,r2_targeted,1,5,1.40345741313387,0
linear,unreachable,112,r2_targeted,1,6,1.39093949282437,0
linear,unreachable,112,r2_targeted,1,7,1.35802070708485,0
linear,unreachable,112,r2_targeted,1,8,1.34649643885941,0
linear,unreachable,112,r2_targeted,1,9,1.25326119052363,0
linear,unreachable,112,r2_targeted,2,4,1.25326119052363,0
linear,unreachable,112,r2_targeted,2,5,1.25298955546894,0
linear,unreachable,112,r2_targeted,2,6,1.24292035512124,0
linear,unreachable,112,r2_targeted,2,7,1.21277268811419,0
linear,unreachable,112,r2_targeted,2,8,1.20183075366627,0
linear,unreachable,112,r2_targeted,3,4,1.20183075366627,0
linear,unreachable,112,r2_targeted,3,5,1.20183075366627,0
linear,unreachable,112,r2_targeted,3,6,1.20002821283972,0
linear,unreachable,112,r2_targeted,3,7,1.18255844498177,0
linear,unreachable,112,rinf_targeted,1,4,1.43113157609021,0
linear,unreachable,112,rinf_targeted,1,5,1.43113157609021,0
linear,unreachable,112,rinf_targeted,1,6,1.43113157609021,0
linear,unreachable,112,rinf_targeted,1,7,1.40417600166972,0
linear,unreachable,112,rinf_targeted,1,8,1.37355180003315,0
linear,unreachable,112,rinf_targeted,1,9,1.25990272715081,0
linear,unreachable,112,rinf_targeted,2,4,1.25990272715081,0
linear,unreachable,112,rinf_targeted,2,5,1.25990272715081,0
linear,unreachable,112,rinf_targeted,2,6,1.25990272715081,0
linear,unreachable,112,rinf_targeted,2,7,1.25990272715081,0
linear,unreachable,112,rinf_targeted,2,8,1.25990272715081,0
linear,unreachable,112,rinf_targeted,3,5,1.25990272715081,0
linear,unreachable,112,rinf_targeted,3,6,1.25990272715081,0
linear,unreachable,112,rinf_targeted,3,7,1.25990272715081,0
linear,unreachable,112,rinf_targeted,3,8,1.25990272715081,0
linear,unreachable,113,r2_targeted,1,4,1.37190921770271,0
linear,unreachable,113,r2_targeted,1,5,1.35968646275192,0
linear,unreachable,113,r2_targeted,1,6,1.34740494339767,0
linear,unreachable,113,r2_targeted,1,7,1.3348525422368,0
linear,unreachable,113,r2_targeted,1,8,1.32711052494523,0
linear,unreachable,113,r2_targeted,1,9,1.25931570022189,0
linear,unreachable,113,r2_targeted,2,4,1.25931570022189,0
linear,unreachable,113,r2_targeted,2,5,1.25441797201313,0
linear,unreachable,113,r2_targeted,2,6,1.23724394340143,0
linear,unreachable,113,r2_targeted,2,7,1.22061575998624,0
linear,unreachable,113,r2_targeted,2,8,1.21003506777574,0
linear,unreachable,113,r2_targeted,3,4,1.21003506777574,0
linear,unreachable,113,r2_targeted,3,5,1.20974675530181,0
linear,unreachable,113,r2_targeted,3,6,1.20190777703599,0
linear,unreachable,113,r2_targeted,3,7,1.19144198587398,0
linear,unreachable,113,rinf_targeted,1,4,1.38725006914342,0
linear,unreachable,113,rinf_targeted,1,5,1.38725006914342,0
linear,unreachable,113,rinf_targeted,1,6,1.38725006914342,0
linear,unreachable,113,rinf_targeted,1,7,1.38725006914342,0
linear,unreachable,113,rinf_targeted,1,8,1.38616209147932,0
linear,unreachable,113,rinf_targeted,1,9,1.26639376500316,0
linear,unreachable,113,rinf_targeted,2,4,1.26639376500316,0
linear,unreachable,113,rinf_targeted,2,5,1.26639376500316,0
linear,unreachable,113,rinf_targeted,2,6,1.26639376500316,0
linear,unreachable,113,rinf_targeted,2,7,1.26639376500316,0
linear,unreachable,113,rinf_targeted,2,8,1.26639376500316,0
linear,unreachable,113,rinf_targeted,3,5,1.26639376500316,0
linear,unreachable,113,rinf_targeted,3,6,1.26639376500316,0
linear,unreachable,113,rinf_targeted,3,7,1.26639376500316,0
linear,unreachable,113,rinf_targeted,3,8,1.26639376500316,0
linear,unreachable,114,r2_targeted,1,4,1.39273395147522,0
linear,unreachable,114,r2_targeted,1,5,1.38524896073503,0
linear,unreachable,114,r2_targeted,1,6,1.36384764868116,0
linear,unreachable,114,r2_targeted,1,7,1.35228334644997,0
linear,unreachable,114,r2_targeted,1,8,1.33979039943165,0
linear,unreachable,114,r2_targeted,1,9,1.28452380911506,0
linear,unreachable,114,r2_targeted,2,4,1.28452380911506,0
linear,unreachable,114,r2_targeted,2,5,1.2831005196055,0
linear,unreachable,114,r2_targeted,2,6,1.25620106467388,0
linear,unreachable,114,r2_targeted,2,7,1.24223173946911,0
linear,unreachable,114,r2_targeted,2,8,1.22688846129369,0
linear,unreachable,114,r2_targeted,3,4,1.22688846128613,0
linear,unreachable,114,r2_targeted,3,5,1.22688846129369,0
linear,unreachable,114,r2_targeted,3,6,1.21643914711592,0
linear,unreachable,114,r2_targeted,3,7,1.20773711931573,0
linear,unreachable,114,rinf_targeted,1,4,1.40550947292054,0
linear,unreachable,114,rinf_targeted,1,5,1.40550947292054,0
linear,unreachable,114,rinf_targeted,1,6,1.40550947292054,0
linear,unreachable,114,rinf_targeted,1,7,1.40550947292054,0
linear,unreachable,114,rinf_targeted,1,8,1.38851484757044,0
linear,unreachable,114,rinf_targeted,1,9,1.29156930021506,0
linear,unreachable,114,rinf_targeted,2,4,1.29156930021506,0
linear,unreachable,114,rinf_targeted,2,5,1.29156930021506,0
linear,unreachable,114,rinf_targeted,2,6,1.29156930021506,0
linear,unreachable,114,rinf_targeted,2,7,1.29156930021506,0
linear,unreachable,114,rinf_targeted,2,8,1.29156930021506,0
linear,unreachable,114,rinf_targeted,3,5,1.29156930021506,0
linear,unreachable,114,rinf_targeted,3,6,1.29156930021506,0
linear,unreachable,114,rinf_targeted,3,7,1.29156930021506,0
linear,unreachable,114,rinf_targeted,3,8,1.29156930021506,0
linear,unreachable,115,r2_targeted,1,4,1.39262243592047,0
linear,unreachable,115,r2_targeted,1,5,1.38347196016394,0
linear,unreachable,115,r2_targeted,1,6,1.36880359921656,0
linear,unreachable,115,r2_targeted,1,7,1.34597013393631,0
linear,unreachable,115,r2_targeted,1,8,1.33788413211485,0
linear,unreachable,115,r2_targeted,1,9,1.28528895268286,0
linear,unreachable,115,r2_targeted,2,4,1.28528895268286,0
linear,unreachable,115,r2_targeted,2,5,1.28325189299775,0
linear,unreachable,115,r2_targeted,2,6,1.26667903245751,0
linear,unreachable,115,r2_targeted,2,7,1.24041876896443,0
linear,unreachable,115,r2_targeted,2,8,1.22942801122497,0
linear,unreachable,115,r2_targeted,3,4,1.22942801122489,0
linear,unreachable,115,r2_targeted,3,5,1.22942801122497,0
linear,unreachable,115,r2_targeted,3,6,1.22359530400768,0
linear,unreachable,115,r2_targeted,3,7,1.20762880811969,0
linear,unreachable,115,rinf_targeted,1,4,1.40184029528301,0
linear,unreachable,115,rinf_targeted,1,5,1.40184029528301,0
linear,unreachable,115,rinf_targeted,1,6,1.40184029528301,0
linear,unreachable,115,rinf_targeted,1,7,1.40184029528301,0
linear,unreachable,115,rinf_targeted,1,8,1.39146270058636,0
linear,unreachable,115,rinf_targeted,1,9,1.29369314431442,0
linear,unreachable,115,rinf_targeted,2,4,1.29369314431442,0
linear,unreachable,115,rinf_targeted,2,5,1.29369314431442,0
linear,unreachable,115,rinf_targeted,2,6,1.29369314431442,0
linear,unreachable,115,rinf_targeted,2,7,1.29369314431442,0
linear,unreachable,115,rinf_targeted,2,8,1.29369314431442,0
linear,unreachable,115,rinf_targeted,3,4,1.29369314431442,0
linear,unreachable,115,rinf_targeted,3,5,1.29369314431442,0
linear,unreachable,115,rinf_targeted,3,7,1.29369314431442,0
linear,unreachable,115,rinf_targeted,3,8,1.29369314431442,0
linear,unreachable,116,r2_targeted,1,4,1.35518247782591,0
linear,unreachable,116,r2_targeted,1,5,1.34810978987604,0
linear,unreachable,116,r2_targeted,1,6,1.32848406769597,0
linear,unreachable,116,r2_targeted,1,7,1.30953939491253,0
linear,unreachable,116,r2_targeted,1,8,1.30485977174483,0
linear,unreachable,116,r2_targeted,1,9,1.25448146040723,0
linear,unreachable,116,r2_targeted,2,4,1.25448146040723,0
linear,unreachable,116,r2_targeted,2,5,1.25422721956825,0
linear,unreachable,116,r2_targeted,2,6,1.23833391932988,0
linear,unreachable,116,r2_targeted,2,7,1.21618386788128,0
linear,unreachable,116,r2_targeted,2,8,1.20800383422626,0
linear,unreachable,116,r2_targeted,3,4,1.20800383420686,0
linear,unreachable,116,r2_targeted,3,5,1.20800383422626,0
linear,unreachable,116,r2_targeted,3,6,1.20075451539073,0
linear,unreachable,116,r2_targeted,3,7,1.1862201472483,0
linear,unreachable,116,rinf_targeted,1,4,1.35751891817275,0
linear,unreachable,116,rinf_targeted,1,5,1.35751891817275,0
linear,unreachable,116,rinf_targeted,1,6,1.35751891817275,0
linear,unreachable,116,rinf_targeted,1,7,1.35751891817275,0
linear,unreachable,116,rinf_targeted,1,8,1.35751891817275,0
linear,unreachable,116,rinf_targeted,1,9,1.26738361260724,0
linear,unreachable,116,rinf_targeted,2,4,1.26738361260724,0
linear,unreachable,116,rinf_targeted,2,5,1.26738361260724,0
linear,unreachable,116,rinf_targeted,2,6,1.26738361260724,0
linear,unreachable,116,rinf_targeted,2,7,1.26738361260724,0
linear,unreachable,116,rinf_targeted,2,8,1.26738361260724,0
linear,unreachable,116,rinf_targeted,3,5,1.26738361260724,0
linear,unreachable,116,rinf_targeted,3,6,1.26738361260724,0
linear,unreachable,116,rinf_targeted,3,7,1.26738361260724,0
linear,unreachable,116,rinf_targeted,3,8,1.26738361260724,0
linear,unreachable,117,r2_targeted,1,4,1.36443232593791,0
linear,unreachable,117,r2_targeted,1,5,1.35682098020515,0
linear,unreachable,117,r2_targeted,1,6,1.33717058664782,0
linear,unreachable,117,r2_targeted,1,7,1.3139257897837,0
linear,unreachable,117,r2_targeted,1,8,1.31822389077107,0
linear,unreachable,117,r2_targeted,1,9,1.25992514804825,0
