surface,scenario,replicate,method,tolerance,stage,source_id,n,treated_mean,control_mean,effect,noise_sd,target_batch
linear,bridgeable,11,r2_nearest,0.2,3,4,96,-0.283046331704385,-0.00623790838837926,-0.276808423316006,0.102062072615966,
linear,bridgeable,11,r2_nearest,0.3,1,5,96,-0.115392697532123,0.0208129978872791,-0.136205695419402,0.102062072615966,
linear,bridgeable,11,r2_nearest,0.3,2,6,96,0.234083617031349,-0.166378182358197,0.400461799389546,0.102062072615966,
linear,bridgeable,11,r2_random,0.2,1,9,96,0.566086994053729,0.0195329192470113,0.546554074806718,0.102062072615966,
linear,bridgeable,11,r2_random,0.3,1,9,96,0.566086994053729,0.0195329192470113,0.546554074806718,0.102062072615966,
linear,bridgeable,11,r2_targeted,0.2,1,9,96,0.566086994053729,0.0195329192470113,0.546554074806718,0.102062072615966,
linear,bridgeable,11,r2_targeted,0.3,1,9,96,0.566086994053729,0.0195329192470113,0.546554074806718,0.102062072615966,
linear,bridgeable,11,rinf_targeted,0.2,1,9,96,0.566086994053729,0.0195329192470113,0.546554074806718,0.102062072615966,
linear,bridgeable,11,rinf_targeted,0.2,2,4,96,-0.283046331704385,-0.00623790838837926,-0.276808423316006,0.102062072615966,
linear,bridgeable,11,rinf_targeted,0.2,3,5,96,-0.115392697532123,0.0208129978872791,-0.136205695419402,0.102062072615966,
linear,bridgeable,11,rinf_targeted,0.3,1,9,96,0.566086994053729,0.0195329192470113,0.546554074806718,0.102062072615966,
linear,bridgeable,11,target_only,0.2,1,10,96,-0.0215058674038417,0.0561760737353415,-0.0776819411391833,0.102062072615966,1
linear,bridgeable,11,target_only,0.2,2,10,96,0.0283101146737653,-0.0601237019933239,0.0884338166670892,0.102062072615966,2
linear,bridgeable,11,target_only,0.2,3,10,96,-0.00792542932676403,-0.145303105118326,0.137377675791562,0.102062072615966,3
linear,bridgeable,11,target_only,0.3,1,10,96,-0.0215058674038417,0.0561760737353415,-0.0776819411391833,0.102062072615966,1
linear,bridgeable,12,r2_nearest,0.2,1,5,96,0.0175654582687057,0.042751189141634,-0.0251857308729283,0.102062072615966,
linear,bridgeable,12,r2_nearest,0.2,2,4,96,-0.184114259037931,0.0197638202436551,-0.203878079281586,0.102062072615966,
linear,bridgeable,12,r2_nearest,0.2,3,6,96,0.200524187328102,0.0824515029657925,0.118072684362309,0.102062072615966,
linear,bridgeable,12,r2_nearest,0.3,1,5,96,0.0175654582687057,0.042751189141634,-0.0251857308729283,0.102062072615966,
linear,bridgeable,12,r2_nearest,0.3,2,4,96,-0.184114259037931,0.0197638202436551,-0.203878079281586,0.102062072615966,
linear,bridgeable,12,r2_nearest,0.3,3,6,96,0.200524187328102,0.0824515029657925,0.118072684362309,0.102062072615966,
linear,bridgeable,12,r2_random,0.2,1,7,96,0.223745828278006,-0.152380897188555,0.376126725466561,0.102062072615966,
linear,bridgeable,12,r2_random,0.2,2,8,96,0.49211008153523,-0.0707675421292677,0.562877623664498,0.102062072615966,
linear,bridgeable,12,r2_random,0.3,1,7,96,0.223745828278006,-0.152380897188555,0.376126725466561,0.102062072615966,
linear,bridgeable,12,r2_targeted,0.2,1,9,96,0.686019362039085,-0.0813531737323046,0.767372535771389,0.102062072615966,
linear,bridgeable,12,r2_targeted,0.3,1,9,96,0.686019362039085,-0.0813531737323046,0.767372535771389,0.102062072615966,
linear,bridgeable,12,rinf_targeted,0.2,1,9,96,0.686019362039085,-0.0813531737323046,0.767372535771389,0.102062072615966,
linear,bridgeable,12,rinf_targeted,0.2,2,8,96,0.49211008153523,-0.0707675421292677,0.562877623664498,0.102062072615966,
linear,bridgeable,12,rinf_targeted,0.2,3,4,96,-0.184114259037931,0.0197638202436551,-0.203878079281586,0.102062072615966,
linear,bridgeable,12,rinf_targeted,0.3,1,9,96,0.686019362039085,-0.0813531737323046,0.767372535771389,0.102062072615966,
linear,bridgeable,12,target_only,0.2,1,10,96,-0.160980029504077,-0.0387327437341344,-0.122247285769942,0.102062072615966,1
linear,bridgeable,12,target_only,0.2,2,10,96,-0.182505562160695,0.0150175022011531,-0.197523064361848,0.102062072615966,2
linear,bridgeable,12,target_only,0.2,3,10,96,-0.043273801855648,-0.024368338456815,-0.018905463398833,0.102062072615966,3
linear,bridgeable,12,target_only,0.3,1,10,96,-0.160980029504077,-0.0387327437341344,-0.122247285769942,0.102062072615966,1
linear,bridgeable,13,r2_nearest,0.2,1,5,96,-0.0164891447332291,0.0579374181112067,-0.0744265628444358,0.102062072615966,
linear,bridgeable,13,r2_nearest,0.2,2,6,96,0.160517105937092,0.016163289666755,0.144353816270337,0.102062072615966,
linear,bridgeable,13,r2_nearest,0.2,3,4,96,-0.267559920918337,-0.0823358963153393,-0.185224024602998,0.102062072615966,
linear,bridgeable,13,r2_nearest,0.3,1,5,96,-0.0164891447332291,0.0579374181112067,-0.0744265628444358,0.102062072615966,
linear,bridgeable,13,r2_nearest,0.3,2,6,96,0.160517105937092,0.016163289666755,0.144353816270337,0.102062072615966,
linear,bridgeable,13,r2_random,0.2,1,9,96,0.501083620114741,0.02693499995082,0.474148620163921,0.102062072615966,
linear,bridgeable,13,r2_random,0.2,2,4,96,-0.267559920918337,-0.0823358963153393,-0.185224024602998,0.102062072615966,
linear,bridgeable,13,r2_random,0.3,1,9,96,0.501083620114741,0.02693499995082,0.474148620163921,0.102062072615966,
linear,bridgeable,13,r2_targeted,0.2,1,9,96,0.501083620114741,0.02693499995082,0.474148620163921,0.102062072615966,
linear,bridgeable,13,r2_targeted,0.2,2,8,96,0.346621956567897,0.0405847753844198,0.306037181183477,0.102062072615966,
linear,bridgeable,13,r2_targeted,0.3,1,9,96,0.501083620114741,0.02693499995082,0.474148620163921,0.102062072615966,
linear,bridgeable,13,rinf_targeted,0.2,1,9,96,0.501083620114741,0.02693499995082,0.474148620163921,0.102062072615966,
linear,bridgeable,13,rinf_targeted,0.2,2,8,96,0.346621956567897,0.0405847753844198,0.306037181183477,0.102062072615966,
linear,bridgeable,13,rinf_targeted,0.2,3,4,96,-0.267559920918337,-0.0823358963153393,-0.185224024602998,0.102062072615966,
linear,bridgeable,13,rinf_targeted,0.3,1,9,96,0.501083620114741,0.02693499995082,0.474148620163921,0.102062072615966,
linear,bridgeable,13,target_only,0.2,1,10,96,-0.085087094304808,0.0592527706614455,-0.144339864966254,0.102062072615966,1
linear,bridgeable,13,target_only,0.2,2,10,96,-0.045252303907476,-0.0605437388781602,0.0152914349706842,0.102062072615966,2
linear,bridgeable,13,target_only,0.2,3,10,96,-0.0226035520612296,0.00965964086217743,-0.032263192923407,0.102062072615966,3
linear,bridgeable,13,target_only,0.3,1,10,96,-0.085087094304808,0.0592527706614455,-0.144339864966254,0.102062072615966,1
linear,bridgeable,14,r2_nearest,0.2,1,5,96,0.0205604377621938,0.0366714625494197,-0.0161110247872259,0.102062072615966,
linear,bridgeable,14,r2_nearest,0.2,2,4,96,-0.223437434426265,-0.0764188120151494,-0.147018622411116,0.102062072615966,
linear,bridgeable,14,r2_nearest,0.2,3,6,96,0.14695546066413,0.0524456157540924,0.0945098449100372,0.102062072615966,
linear,bridgeable,14,r2_nearest,0.3,1,5,96,0.0205604377621938,0.0366714625494197,-0.0161110247872259,0.102062072615966,
linear,bridgeable,14,r2_nearest,0.3,2,4,96,-0.223437434426265,-0.0764188120151494,-0.147018622411116,0.102062072615966,
linear,bridgeable,14,r2_nearest,0.3,3,6,96,0.14695546066413,0.0524456157540924,0.0945098449100372,0.102062072615966,
linear,bridgeable,14,r2_random,0.2,1,4,96,-0.223437434426265,-0.0764188120151494,-0.147018622411116,0.102062072615966,
linear,bridgeable,14,r2_random,0.2,2,6,96,0.14695546066413,0.0524456157540924,0.0945098449100372,0.102062072615966,
linear,bridgeable,14,r2_random,0.2,3,5,96,0.0205604377621938,0.0366714625494197,-0.0161110247872259,0.102062072615966,
linear,bridgeable,14,r2_random,0.3,1,4,96,-0.223437434426265,-0.0764188120151494,-0.147018622411116,0.102062072615966,
linear,bridgeable,14,r2_random,0.3,2,6,96,0.14695546066413,0.0524456157540924,0.0945098449100372,0.102062072615966,
linear,bridgeable,14,r2_targeted,0.2,1,9,96,0.607809958193901,-0.0477753227497683,0.65558528094367,0.102062072615966,
linear,bridgeable,14,r2_targeted,0.3,1,9,96,0.607809958193901,-0.0477753227497683,0.65558528094367,0.102062072615966,
linear,bridgeable,14,rinf_targeted,0.2,1,9,96,0.607809958193901,-0.0477753227497683,0.65558528094367,0.102062072615966,
linear,bridgeable,14,rinf_targeted,0.2,2,7,96,0.274589288696223,0.00684969416747269,0.267739594528751,0.102062072615966,
linear,bridgeable,14,rinf_targeted,0.2,3,4,96,-0.223437434426265,-0.0764188120151494,-0.147018622411116,0.102062072615966,
linear,bridgeable,14,rinf_targeted,0.3,1,9,96,0.607809958193901,-0.0477753227497683,0.65558528094367,0.102062072615966,
linear,bridgeable,14,target_only,0.2,1,10,96,-0.010308186618148,0.0257784360775641,-0.0360866226957121,0.102062072615966,1
linear,bridgeable,14,target_only,0.2,2,10,96,-0.0311963723159509,0.0309573110934373,-0.0621536834093882,0.102062072615966,2
linear,bridgeable,14,target_only,0.2,3,10,96,-0.151289815184494,-0.144820766806938,-0.00646904837755657,0.102062072615966,3
linear,bridgeable,14,target_only,0.3,1,10,96,-0.010308186618148,0.0257784360775641,-0.0360866226957121,0.102062072615966,1
linear,bridgeable,15,r2_nearest,0.2,1,5,96,-0.15164270836161,0.0978891193334422,-0.249531827695052,0.102062072615966,
linear,bridgeable,15,r2_nearest,0.2,2,6,96,0.310196592371683,0.0248104178488837,0.285386174522799,0.102062072615966,
linear,bridgeable,15,r2_nearest,0.2,3,4,96,-0.232723420043665,-0.112265951653896,-0.120457468389769,0.102062072615966,
linear,bridgeable,15,r2_nearest,0.3,1,5,96,-0.15164270836161,0.0978891193334422,-0.249531827695052,0.102062072615966,
linear,bridgeable,15,r2_nearest,0.3,2,6,96,0.310196592371683,0.0248104178488837,0.285386174522799,0.102062072615966,
linear,bridgeable,15,r2_random,0.2,1,9,96,0.651506773597815,0.0332813115028327,0.618225462094982,0.102062072615966,
linear,bridgeable,15,r2_random,0.3,1,9,96,0.651506773597815,0.0332813115028327,0.618225462094982,0.102062072615966,
linear,bridgeable,15,r2_targeted,0.2,1,9,96,0.651506773597815,0.0332813115028327,0.618225462094982,0.102062072615966,
linear,bridgeable,15,r2_targeted,0.3,1,9,96,0.651506773597815,0.0332813115028327,0.618225462094982,0.102062072615966,
linear,bridgeable,15,rinf_targeted,0.2,1,9,96,0.651506773597815,0.0332813115028327,0.618225462094982,0.102062072615966,
linear,bridgeable,15,rinf_targeted,0.2,2,8,96,0.509101311744478,0.108984691356571,0.400116620387907,0.102062072615966,
linear,bridgeable,15,rinf_targeted,0.2,3,4,96,-0.232723420043665,-0.112265951653896,-0.120457468389769,0.102062072615966,
linear,bridgeable,15,rinf_targeted,0.3,1,9,96,0.651506773597815,0.0332813115028327,0.618225462094982,0.102062072615966,
linear,bridgeable,15,target_only,0.2,1,10,96,0.0971987409518231,-0.025223036423122,0.122421777374945,0.102062072615966,1
linear,bridgeable,15,target_only,0.2,2,10,96,0.0984062133377785,0.0152445287915739,0.0831616845462045,0.102062072615966,2
linear,bridgeable,15,target_only,0.2,3,10,96,-0.0262938086244583,-0.0136099177115877,-0.0126838909128706,0.102062072615966,3
linear,bridgeable,15,target_only,0.3,1,10,96,0.0971987409518231,-0.025223036423122,0.122421777374945,0.102062072615966,1
linear,bridgeable,16,r2_nearest,0.2,1,5,96,0.0359309872655906,-0.00392995266546609,0.0398609399310566,0.102062072615966,
linear,bridgeable,16,r2_nearest,0.2,2,4,96,-0.218037058752494,-0.110115745791505,-0.10792131296099,0.102062072615966,
linear,bridgeable,16,r2_nearest,0.2,3,6,96,0.121820537927422,-0.0806820865990207,0.202502624526442,0.102062072615966,
linear,bridgeable,16,r2_nearest,0.3,1,5,96,0.0359309872655906,-0.00392995266546609,0.0398609399310566,0.102062072615966,
linear,bridgeable,16,r2_nearest,0.3,2,4,96,-0.218037058752494,-0.110115745791505,-0.10792131296099,0.102062072615966,
linear,bridgeable,16,r2_nearest,0.3,3,6,96,0.121820537927422,-0.0806820865990207,0.202502624526442,0.102062072615966,
linear,bridgeable,16,r2_random,0.2,1,9,96,0.700801289629203,-0.101272875265566,0.802074164894769,0.102062072615966,
linear,bridgeable,16,r2_random,0.3,1,9,96,0.700801289629203,-0.101272875265566,0.802074164894769,0.102062072615966,
linear,bridgeable,16,r2_targeted,0.2,1,9,96,0.700801289629203,-0.101272875265566,0.802074164894769,0.102062072615966,
linear,bridgeable,16,r2_targeted,0.3,1,9,96,0.700801289629203,-0.101272875265566,0.802074164894769,0.102062072615966,
linear,bridgeable,16,rinf_targeted,0.2,1,9,96,0.700801289629203,-0.101272875265566,0.802074164894769,0.102062072615966,
linear,bridgeable,16,rinf_targeted,0.2,2,7,96,0.438555476877456,-0.022173436170147,0.460728913047603,0.102062072615966,
linear,bridgeable,16,rinf_targeted,0.2,3,5,96,0.0359309872655906,-0.00392995266546609,0.0398609399310566,0.102062072615966,
linear,bridgeable,16,rinf_targeted,0.3,1,9,96,0.700801289629203,-0.101272875265566,0.802074164894769,0.102062072615966,
linear,bridgeable,16,target_only,0.2,1,10,96,-0.0164679300438431,-0.0789207561677678,0.0624528261239248,0.102062072615966,1
linear,bridgeable,16,target_only,0.2,2,10,96,0.0260008270216621,0.0153837175885083,0.0106171094331538,0.102062072615966,2
linear,bridgeable,16,target_only,0.2,3,10,96,-0.101508988086633,-0.00555941732854634,-0.0959495707580871,0.102062072615966,3
linear,bridgeable,16,target_only,0.3,1,10,96,-0.0164679300438431,-0.0789207561677678,0.0624528261239248,0.102062072615966,1
linear,bridgeable,17,r2_nearest,0.2,1,5,96,-0.0036114245352549,0.0223747806532383,-0.0259862051884932,0.102062072615966,
linear,bridgeable,17,r2_nearest,0.2,2,4,96,-0.264285587040804,0.0110458197907141,-0.275331406831518,0.102062072615966,
linear,bridgeable,17,r2_nearest,0.2,3,6,96,0.222401983077556,-0.00289572574571843,0.225297708823275,0.102062072615966,
linear,bridgeable,17,r2_nearest,0.3,1,5,96,-0.0036114245352549,0.0223747806532383,-0.0259862051884932,0.102062072615966,
linear,bridgeable,17,r2_nearest,0.3,2,4,96,-0.264285587040804,0.0110458197907141,-0.275331406831518,0.102062072615966,
linear,bridgeable,17,r2_nearest,0.3,3,6,96,0.222401983077556,-0.00289572574571843,0.225297708823275,0.102062072615966,
linear,bridgeable,17,r2_random,0.2,1,9,96,0.677678705706083,0.0451755470189558,0.632503158687127,0.102062072615966,
linear,bridgeable,17,r2_random,0.3,1,9,96,0.677678705706083,0.0451755470189558,0.632503158687127,0.102062072615966,
linear,bridgeable,17,r2_targeted,0.2,1,9,96,0.677678705706083,0.0451755470189558,0.632503158687127,0.102062072615966,
linear,bridgeable,17,r2_targeted,0.3,1,9,96,0.677678705706083,0.0451755470189558,0.632503158687127,0.102062072615966,
linear,bridgeable,17,rinf_targeted,0.2,1,9,96,0.677678705706083,0.0451755470189558,0.632503158687127,0.102062072615966,
linear,bridgeable,17,rinf_targeted,0.2,2,4,96,-0.264285587040804,0.0110458197907141,-0.275331406831518,0.102062072615966,
linear,bridgeable,17,rinf_targeted,0.2,3,5,96,-0.0036114245352549,0.0223747806532383,-0.0259862051884932,0.102062072615966,
linear,bridgeable,17,rinf_targeted,0.3,1,9,96,0.677678705706083,0.0451755470189558,0.632503158687127,0.102062072615966,
linear,bridgeable,17,target_only,0.2,1,10,96,0.0756048678896679,0.0744006144085598,0.00120425348110806,0.102062072615966,1
linear,bridgeable,17,target_only,0.2,2,10,96,-0.0180754142201218,0.00720371061840702,-0.0252791248385288,0.102062072615966,2
linear,bridgeable,17,target_only,0.2,3,10,96,-0.153298144352267,0.0511466924166715,-0.204444836768939,0.102062072615966,3
linear,bridgeable,17,target_only,0.3,1,10,96,0.0756048678896679,0.0744006144085598,0.00120425348110806,0.102062072615966,1
linear,bridgeable,18,r2_nearest,0.2,1,5,96,0.0302066861144122,-0.0233897868774554,0.0535964729918675,0.102062072615966,
linear,bridgeable,18,r2_nearest,0.2,2,4,96,-0.240787355567662,0.0584083555303112,-0.299195711097973,0.102062072615966,
linear,bridgeable,18,r2_nearest,0.2,3,6,96,0.219972009690951,0.0502098180353209,0.16976219165563,0.102062072615966,
linear,bridgeable,18,r2_nearest,0.3,1,5,96,0.0302066861144122,-0.0233897868774554,0.0535964729918675,0.102062072615966,
linear,bridgeable,18,r2_nearest,0.3,2,4,96,-0.240787355567662,0.0584083555303112,-0.299195711097973,0.102062072615966,
linear,bridgeable,18,r2_nearest,0.3,3,6,96,0.219972009690951,0.0502098180353209,0.16976219165563,0.102062072615966,
linear,bridgeable,18,r2_random,0.2,1,8,96,0.434509236465356,-0.0360352391388967,0.470544475604253,0.102062072615966,
linear,bridgeable,18,r2_random,0.2,2,7,96,0.313658099206764,-0.132755723447612,0.446413822654376,0.102062072615966,
linear,bridgeable,18,r2_random,0.3,1,8,96,0.434509236465356,-0.0360352391388967,0.470544475604253,0.102062072615966,
linear,bridgeable,18,r2_targeted,0.2,1,9,96,0.733051335388489,0.079270213198489,0.653781122190001,0.102062072615966,
linear,bridgeable,18,r2_targeted,0.3,1,9,96,0.733051335388489,0.079270213198489,0.653781122190001,0.102062072615966,
linear,bridgeable,18,rinf_targeted,0.2,1,9,96,0.733051335388489,0.079270213198489,0.653781122190001,0.102062072615966,
linear,bridgeable,18,rinf_targeted,0.2,2,6,96,0.219972009690951,0.0502098180353209,0.16976219165563,0.102062072615966,
linear,bridgeable,18,rinf_targeted,0.2,3,4,96,-0.240787355567662,0.0584083555303112,-0.299195711097973,0.102062072615966,
linear,bridgeable,18,rinf_targeted,0.3,1,9,96,0.733051335388489,0.079270213198489,0.653781122190001,0.102062072615966,
linear,bridgeable,18,target_only,0.2,1,10,96,0.0064087745280292,-0.029897449276789,0.0363062238048182,0.102062072615966,1
linear,bridgeable,18,target_only,0.2,2,10,96,0.0428005326416708,-0.118925116868343,0.161725649510014,0.102062072615966,2
linear,bridgeable,18,target_only,0.2,3,10,96,-0.0796474832443949,-0.0700904190197355,-0.00955706422465936,0.102062072615966,3
linear,bridgeable,18,target_only,0.3,1,10,96,0.0064087745280292,-0.029897449276789,0.0363062238048182,0.102062072615966,1
linear,bridgeable,19,r2_nearest,0.2,1,5,96,0.00152148738049201,-0.056273117196735,0.057794604577227,0.102062072615966,
linear,bridgeable,19,r2_nearest,0.2,2,4,96,-0.165821580329798,0.0750216149972749,-0.240843195327073,0.102062072615966,
linear,bridgeable,19,r2_nearest,0.2,3,6,96,0.141050656497529,0.174670102514307,-0.0336194460167784,0.102062072615966,
linear,bridgeable,19,r2_nearest,0.3,1,5,96,0.00152148738049201,-0.056273117196735,0.057794604577227,0.102062072615966,
linear,bridgeable,19,r2_nearest,0.3,2,4,96,-0.165821580329798,0.0750216149972749,-0.240843195327073,0.102062072615966,
linear,bridgeable,19,r2_nearest,0.3,3,6,96,0.141050656497529,0.174670102514307,-0.0336194460167784,0.102062072615966,
linear,bridgeable,19,r2_random,0.2,1,8,96,0.63266353657539,-0.0624305876955703,0.695094124270961,0.102062072615966,
linear,bridgeable,19,r2_random,0.2,2,6,96,0.141050656497529,0.174670102514307,-0.0336194460167784,0.102062072615966,
linear,bridgeable,19,r2_random,0.3,1,8,96,0.63266353657539,-0.0624305876955703,0.695094124270961,0.102062072615966,
linear,bridgeable,19,r2_targeted,0.2,1,9,96,0.61816613488111,-0.0572005844613414,0.675366719342452,0.102062072615966,
linear,bridgeable,19,r2_targeted,0.3,1,9,96,0.61816613488111,-0.0572005844613414,0.675366719342452,0.102062072615966,
linear,bridgeable,19,rinf_targeted,0.2,1,9,96,0.61816613488111,-0.0572005844613414,0.675366719342452,0.102062072615966,
linear,bridgeable,19,rinf_targeted,0.2,2,4,96,-0.165821580329798,0.0750216149972749,-0.240843195327073,0.102062072615966,
